Source Language,Target Language,Input Text,Reference,Generated
English,Telugu,"The front of the caitya hall is dominated by the motif of a semi-circular caitya arch with an open front that has a wooden facade and, in some cases, there is no dominating caitya arch window.","చైత్యా చావడి ముందు భాగాన శాశించే వరుస అర్ధ వృత్తాకార చైత్యా ఆర్చీలతో తెరచి ఉన్నచెక్క ముఖద్వారం కలిగి ఉంటుంది, అలాగే, మరి కొన్నిటిలో శాశించే చైత్యా ఆర్చీల గవాక్షం ఉండదు.","ఈ భాగం ప్రధాన సిటీ హాల్ యొక్క ముందుగా ఉంటుంది, ఇది ఒక సెమీ-సరళీయ సిటీ ఆర్క్ యొ"
English,Telugu,Generations of 'maharaj' and 'khansamas' (as expert chefs have traditionally been called in India) have perfected the recipes over centuries and these recipes have passed through oral tradition over thousands of years.,తరతరాల 'మహారాజ్'లు మరియు 'ఖాన్సామాలు' (భారతదేశంలో నిష్ణాతులైన వంటమనిషులను సంప్రదాయంగా పిలిచే పేరు) శతాబ్దాలుగా వంటకాలను ఖచ్చితమైనవిగా చేశారు మరియు ఈ వంటకాలు చేసే పద్ధతులు వేల ఏళ్ళతరబడి మౌఖిక సంప్రదాయం ద్వారా అందించబడుతూ ఉన్నాయి.,మహారాజులు మరియు ఖాన్సమాస్ పండిత వంశాలు ఈ రెసిపీలను శతాబ్దాల నుండి సరళిచేస
English,Telugu,"The preparation is traditionally done by a vasta waza, or head chef, with the assistance of a court of wazas, or chefs.",దీని తయారీని సాంప్రదాయకంగా వాజాలు లేదా వంటవాళ్ళ సహాయంతో వాస్తా వాజా లేదా ప్రధాన వంటవారు చేస్తారు.,"చాలా సాధారణంగా, వాస్టా వాజా అనేది ఒక వాస్టా వాజా లేదా శిరస్సు కుక్, వాజాల కోర"
English,Telugu,"Pav Bhaji: It is a fast food dish from Maharashtra, consisting of a thick vegetable curry (bhaji) usually prepared in butter and served with a soft bread roll (pav).","పావ్ భాజీ: ఇది మహారాష్ట్రకు చెందిన చిరుతిండి వంటకం, దీనిలో సాధారణంగా వెన్నతో తయారు చేసిన చిక్కటి కూరగాయల కూరను మెత్తటి బ్రెడ్ రోల్ (పావ్)తో కలిపి వడ్డిస్తారు.","పావ్ భాజిః మహారాష్ట్రాలో నుండి వచ్చిన ఒక త్వరితగతిలో తింటారు పానీయం, వెజి�"
English,Telugu,"The Kashmiri compositions of Lal Ded and Habba Khatoon are known for their mystical flavour and intense agony of expression, Mirabai's compositions in Rajasthani is known for unique devotional quality, Andal's mysticism in Tamil and Akka Mahadevi's vachanas in Kannnada are testimonies to the great contribution of women to the literature of the time.","లల్ దెద్ మరియ హబ్బా ఖాతూన్ వంటి కాశ్మీరీ రచనలు వాటిలోని ఆధ్యాత్మిక కమ్మదనం, తీవ్రమైన ఆవేదనా భావాల వ్యక్తీకరణకి, రాజస్థాన్లో మీరాబాయి రచనలు అద్వితీయ భక్తి గుణానికి, తమిళంలోని ఆండాళ్ భావయోగము, మరియు కన్నడంలో అక్క మహాదేవి వచనలు అలనాటి సాహిత్యరంగానికి స్త్రీల ఘనమైన తోడ్పాటుకి నిదర్శనాలు.",లాల్ దేవ్ మరియు హబ్బా ఖాతూన్ కాశ్మీరీ రచనలు తమ మిస్టికల్ పావనత్వం మరియు మాన
English,Telugu,"The Bagh Caves, consisting of Buddhist mural paintings, are located 97 km from the Dhar district of Madhya Pradesh.",బౌద్ధ కుడ్య చిత్రాలు గల బాగ్ గుహలు మధ్యప్రదేశ్‌లోని ధార్ జిల్లాకు 97 కిమీ దూరంలో ఉన్నాయి.,బాఘ్ గుహలు మధ్య ప్రదేశ్ జిల్లాలోని ధర్ జిల్లా నుండి 97 కిలోమీటర్ల దూరంలో ఉన్
English,Telugu,"The usual meaning of the word mula in Sanskrit literature is the root of a plant or tree, but figuratively, the foot or lowest part or bottom of anything.","సంస్కృత సాహిత్యంలో మూల అనే పదానికి సాధారణ అర్ధం మొక్క లేదా చెట్టు వేరు, కానీ ఉపమానంగా, అది పాదము లేదా దేనికైనా దిగువ భాగం లేదా అడుగు.","సాధారణ అర్థం ములా అనే పదం సంస్కృత గ్రంథాలలో ఒక మొక్క లేదా చెట్టు మూలం కాగా, స�"
English,Telugu,Indus Valley Civilisation is known for its technological knowledge in a variety of fields.,సింధు లోయ నాగరికత వివిధ రంగాలలో దానికున్న సాంకేతిక పరిజ్ఞానానికి ప్రసిద్ధి చెందింది.,ఇందుస్వర్ నగర సంస్కృతి సాంకేతిక జ్ఞానంలో వివిధ క్షేత్రాలలో ప్రసిద్ధి చెం
English,Telugu,All the Kauravas die; only the five Pandava brothers and Krishna survive.,"కౌరవులందరూ మరణిస్తారు; ఐదుగురు పాండవ సోదరులు, కృష్ణుడు మాత్రమే సజీవంగా మిగులుతారు.",కావరావులందరు మరణిస్తారు; మాత్రం ఐదు పాండవులు మరియు కృష్ణుడు మాత్రమే జీవి�
English,Telugu,The battle rages for eighteen days and ends with the defeat of the Kauravas.,యుద్ధం పద్దెనిమిది రోజుల పాటు విధ్వంసకరంగా కొనసాగి కౌరవుల ఓటమితో ముగిసి పోతుంది.,"సంఘర్షం ఐదు రోజుల పాటు కొనసాగుతుంది, దీనితో కౌరవులు ఓడిపోయారు.
సంఘర్షం ఐదు"
English,Telugu,"The central story of the Mahabharata is a conflict over succession to the throne of Hastinapura, a kingdom just north of modern Delhi that was the ancestral realm of a tribe most commonly known as the Bharatas.","మహాభారతం ప్రధాన కథ ఆధునిక ఢిల్లీకి కొద్దిగా ఉత్తరాన ఉండిన రాజ్యమైన హస్తినాపురం యొక్క సింహాసనానికై పోరాటం, ఇది భరతులు అని వాడుకగా పిలువబడిన తెగకు చెందిన పూర్వీకుల రాజ్యం.",మహాభారతంలో కేంద్రీయ కథ. మహాభారతం యొక్క కేంద్రీయ కథ హస్తినాపురం సింహాసనం య�
English,Telugu,"The number of vegetarians exceeds the number of non-vegetarians in Karnataka; therefore, their cuisine mainly consists of vegetarian dishes.",కర్ణాటకలో శాఖాహారుల సంఖ్య మాంసాహారుల సంఖ్యను మించి ఉంటుంది; కాబట్టి వారి వంటకాలలో ఎక్కువమటుకు శాఖాహార వంటకాలే ఉంటాయి.,కర్నాటకలో విశాల విశాల విశాల విశాల విశాల విశాల విశాల విశాల విశాల విశాల విశాల
English,Telugu,"He is answered by Sanjaya, who relates what is happening on the battlefield.",యుద్ధభూమిలో ఏం జరుగుతోందో వివరిస్తున్న సంజయుడు ఆయనకు సమాధానం చెబుతాడు.,ఆయనను సంజయుడు జరిగే యుద్ధ క్షేత్రానికి సంబంధించి తెలియజేస్తాడు.
English,Telugu,The two epics found in Tamil are Cilapathikaram and Manimekalai.,తమిళంలో కనబడే రెండు మహాకావ్యాలు సిలప్పదికారం మరియు మణిమేకలై.,"చిలపతికారం, మణిమేకలై అనే రెండు తమిళ ఎపిక్స్ ఉన్నాయి."
English,Telugu,The use of chilli powder in this region is done cautiously.,ఈ ప్రాంతంలో కారం పొడి జాగ్రత్తగా వాడబడుతుంది.,ఈ ప్రాంతంలో చిల్లి పొడి వినియోగం కాపాడుకోవడం
English,Telugu,"The word Yoga is derived from the Sanskrit root Yuj, meaning to join or to yoke or to unite.","యోగా అనే పదం యుజ్ అనే సంస్కృత మూలం నుండి ఉద్భవించింది, దీనర్థం దగ్గరికి చేర్చడం, కలపడం, ఏకం చేయడం.","యోగ్యం అనే పదం సంస్కృత మూలం యుజ్ నుండి వచ్చింది, అంటే కలిసిపోవడం లేదా వాలాల�"
English,Telugu,Today's Odissi has evolved from the endless sculptures in various motifs carved on the temple walls of Orissa.,నేటి ఒడిస్సీ అనేది ఒరిస్సాలోని ఆలయ ప్రాకారాలపై చెక్కబడిన వివిధ నేపథ్యాలకు సంబంధించిన అపరిమితమైన శిల్పాల నుండి ఉద్భవించింది.,టోడేజ్ ఆదివాసీ నుండి అనంత శిల్పాలు వివిధ మోటిఫ్లులో కలిపి ఉన్న దేవాలయ గోపు
English,Telugu,"Vasishtha now turned to the King and spoke gently: ""It ill becomes you, King, to refuse having promised once"".","వశిష్టుడు అప్పుడు రాజు వైపు తిరిగి సౌమ్యంగా మాట్లాడారు, "" ఒక సారి మాట ఇచ్చిన తర్వాత, రాజా, తిరస్కరించటం మీకు తగదు"".",వాసిష్ఠ రాజుకు మరియు దాని మాట విని దూరంగా నిలబడి మరియు గంజిఫ్లాస్కి మాట్లా
English,Telugu,Only when he realizes the extent of Arjuna's despondency does Krishna change his attitude and start teaching the mysteries of dharmic action in this world.,అర్జునునిలో నైరాశ్యం యే మేరకు ఉందో గుర్తించిన పిమ్మటే కృష్ణుడు తన వైఖరి మార్చుకుని ఈ ప్రపంచంలో ధర్మాచరణ మర్మాలను బోధించనారంభించాడు.,చర్చిలో భగవాన్ కృష్ణుడు తన కుమారుడు అర్జునుడిని కలిసి అతని ప్రత్యామ్నాయం
English,Telugu,"As you add the rice flour into the container, in between, you may also add small quantities of grated coconut.","మీరు పాత్రలో బియ్యం పిండిని వేస్తూ, మధ్యమధ్యలో కొద్దికొద్దిగా కొబ్బరి తురుమును కూడా కలుపవచ్చు.",మీ ప్రతిస్పందనను మరియు మీ తెలుగు తెలుసుకుని ఇప్పుడు తెలుగులో మార్చండి
English,Telugu,"You may begin by adding a spoonful of grated coconut into the cylindrical container, followed by the well-mixed rice flour.","స్థూపాకార పాత్రలో ఒక చెంచా కొబ్బరి కోరును వేయడంతో మొదలుపెట్టి, ఆ తర్వాత బాగా కలిపిన ఆ బియ్యం పిండిని వేయవచ్చు.","వెల్-మిక్స్ చేసిన రొట్టె పిండంలో కొన్ని చెమ్మ తెలుపు తోకులు పెట్టి, తరువాత"
English,Telugu,Maharaja Ranjit Singh's endowment saw the construction of a beautiful and breathtaking Gurudwara featuring an imposing golden dome with intricate carving at Nanded around 1835 A.D.,"రంజిత్ సింగ్ మహారాజు విరాళం వల్ల నాందేడ్ లో కీ శే 1835 ప్రాంతంలో, సున్నితమైన చెక్కడాలతో కూడిన ఒక గంభీరమైన బంగారు గోపురం కలిగిన అందమైన మరియు విస్మయం కలిగించే గురుద్వారా నిర్మాణం జరిగింది.",మహారాజు రణ్జిత్ సింగ్ యొక్క విరాళం నాండేద్వారా విశాలమైన మరియు కనువింగించ
English,Telugu,Samaveda is the compilation of these selected Ruchas set to Svaras keeping their proposed Chanda or rhythmic meters.,ఎన్నుకోబడ్డ ఈ రుచలను వాటి ప్రతిపదిత ఛందస్సు మరియు తాళ పరిమాణాలను అలాగే ఉంచుతూ స్వరపరచబడిన సంకలనం సామవేదం,సామవేదం అనేది ఈ ఎంపిక చేసిన రుచస్వరాలను స్వరాలతో చండా లేదా రిథమిక్ మీటర్లన
English,Telugu,"From Valmiki's description of the capital of Kosala, it is clear that ancient Ayodhya was not inferior to our modern cities.",కోసల రాజధాని గురించి వాల్మీకి వర్ణన ద్వారా ప్రాచీన అయోధ్యా నగరం మన ఆధునిక నగరాలకు ఏ మాత్రం తీసిపోనిదని స్పష్టమవుతుంది.,ఆయోధ్యాను కోసల రాజధానిగా వివరించే వాల్మీకి వివరణ నుండి బాగా బోధించబడినది
English,Telugu,"Having once said, 'I will do', you have no option but to do it.","ఒకసారి "" నేను చేస్తాను"" అని చెప్పిన తర్వాత, మీకు చేయటం తప్ప వేరే ఎంపిక ఉండదు.","ఒకప్పుడు చెప్పిన విధంగా చేయండి, మరియు చెప్పిన విధంగా చేయాల్సి ఉంటుంది."
English,Telugu,"In recent days, there have been divergent views on the exchange rate of the rupee and the adequacy of our forex reserves.","ఇటీవలి రోజుల్లో, రూపాయి మారకం ధర మరియు విదేశీ మారక ద్రవ్య నిలువల యుక్తత పై భిన్న అభిప్రాయాలు వినిపిస్తూ ఉన్నాయి.","రూపాయి బదలాడే వ్యాఖ్యలు, మరియు మా డబ్బు సంపద యొక్క అసమానతలు గురించి విభిన్�"
English,Telugu,"Banks shall report a credit card account as past due to credit information companies (CICs) or levy penal charges, viz. late payment charges, etc., if any, only when a credit card account remains past due for more than three days.","బ్యాంకులు ఒక క్రెడిట్ కార్డు ఖాతాను క్రెడిట్ ఇన్ఫర్మేషన్ కంపెనీలకు (సిఐసి లకు) గడువు మించినదిగా సమాచారం ఇవ్వవచ్చు లేదా, క్రెడిట్ కార్డు ఖాతా మూడు రోజులకు పైగా గడువు మించి ఉంటే మాత్రమే ఏవైనా ఆలస్య చెల్లింపు ఛార్జీలు మొ. జరిమానా ఛార్జీలు విధించవచ్చు.",బ్యాంకులు క్రెడిట్ కార్డు ఖాతాను క్రెడిట్ ఇన్ఫర్మేషన్ కంపెనీలకు గతంలో ఉం
English,Telugu,Countries may encourage inward direct investment to improve their finances.,దేశాలు తమ ఆర్థికస్థితిని మెరుగు పరచుకునేందుకు అంతర్గతంగా ప్రత్యక్ష పెట్టుబడులను ప్రోత్సహించవచ్చు.,దేశాలు తమ ఆర్థికంలో మరింత మెరుగుపరచడానికి ప్రవేశించే ప్రామాణిక దాతృత్వా
English,Telugu,"However, as an incentive for quick implementation of the package, if the approved package is implemented by the bank within 90 days from the date of receipt of the application by the bank, the asset classification status may be restored to the position which existed when the restructuring application was received by the bank.","అయితే, బ్యాంకు దరఖాస్తును స్వీకరించిన తేదీ నుండి 90 రోజులలోపు అమోదించబడిన ప్యాకేజీని అమలు చేస్తే, ప్యాకేజీని త్వరితంగా అమలు చేసినందుకు ప్రోత్సాహకంగా, సంపద వర్గీకరణ స్థితిని బ్యాంకు పునర్వ్యవస్థీకరణ దరఖాస్తును స్వీకరించినప్పటి స్థితికి పునరుద్ధరించవచ్చు.","కానీ, అది వాస్తవానికి ప్యాకేజీని స్వీకరించిన దాతృకు నుండి 90 రోజుల వ్యవధిల�"
English,Telugu,"Do the dynamics of private capital accumulation inevitably lead to the concentration of wealth in fewer hands, or do the balancing forces of growth, competition, and technological progress reduce inequality?","వ్యక్తిగత పెట్టుబడి సమీకరణా గమనాత్మక శక్తులు అనివార్యంగా కొందరి చేతుల్లోకే సంపదను చేకూర్చచడానికి దారి తీస్తాయా లేక వృద్ధి, పోటీ, మరియు సాంకేతిక వికాసాల సమతుల్య శక్తులు అసమానతను తగ్గిస్తాయా?",ప్రైవేట్ స్థానిక సమృద్ధి ద్వారా సంపద ఎక్కువగా చేతల్లో చేరడానికి అతిక్రమి
English,Telugu,It intervenes in the market to curb excessive volatility and anchor expectations.,అది మితిమీరిన అస్థిరతను నివారించి అంచనాలను నిలకడగా ఉంచేందుకు విపణిలో జోక్యం చేసుకుంటుంది.,ఇది ఎక్కువ విరమణను నియంత్రించడానికి మరియు ఆశలను నిర్దేశించడానికి మార్కె
English,Telugu,High-frequency data for Q2 indicates that economic activity remains resilient.,క్యూ2కు గాను అధిక పౌనఃపౌన్య సమాచారం ఆర్థిక క్రియాశీలత స్థితిస్థాపకంగా నిలిచి ఉంటుందని సూచిస్తుంది.,"పైర్స్క్రోన్ డేటా సమాచారం ప్రకారం ఆర్థిక వ్యవస్థ సాగిపోతోంది.
పైర్స్క్ర�"
English,Telugu,"In macroeconomics, the subject is typically a nation and how all markets interact to generate big phenomena that economists call aggregate variables.","సాధారణముగా దేశము, మరియు ఆర్థికవేత్తలు సమిష్టి వైవిధ్యాలుగా పిలుచుకునే గొప్ప దృగ్విషయాన్ని రాబట్టేందుకు విపణులు పరస్పరం ఎలా వ్యవహరిస్తాయి అనేది స్థూల అర్థశాస్త్రంలోని విషయం.","మాక్రోఎకనామిక్స్లో, విషయం సాధారణంగా దేశం మరియు ఆర్థిక వ్యవస్థలో అన్ని మా�"
English,Telugu,Liquidity refers to the extent to which financial assets can be sold at close to full market value at short notice.,ద్రవ్యత్వం అనేది ఆర్థిక సంపత్తులు తక్కువ సమయంలో పూర్తి మార్కెట్టు ధరకు దగ్గరగా ఎంతమేర అమ్ముడవుతాయో సూచిస్తుంది.,లిక్విడిటీ అనేది అసలు బాజార్ విలువకు దగ్గరగా సుదీర్ఘ ఎత్తుగడ కోసం విక్రయి
English,Telugu,"Broadly, the policy of income recognition should be objective and based on the record of recovery, rather than on any subjective considerations.",ఆదాయ గుర్తింపు విధానం నిష్పాక్షికంగా మరియు ఎటువంటి వ్యక్తిగత పరిగణనల కంటే వసూలు నమోదు ఆధారితంగా ఉండాలి.,"విస్తృతంగా, వసూలు గణనానికి పాలిసీ వాస్తవంగా కానీ వసూలు స్వాధీనం చేసుకున్�"
Assamese,Telugu,"এটা বাহ্যিক ৰূপ হৈছে সশস্ত্র বাহিনীৰ জোৱানগৰাকীৰ সৈতে জড়িত কেইবাটাও বৈশিষ্ট, যেনে তেওঁৰ জোতা, কাপোৰ, টাই, অলংকাৰ, কেশ-বিন্যাস, মেক-আপ, ঘড়ী, প্রসাধনী, সুগন্ধি, ইত্যাদি।","బాహ్య రూపం అనేది సేవ చేసే వ్యక్తి తాలూకు బూట్లు, బట్టలు, టై, ఆభరణాలు, కేశాలంకరణ, అలంకరణ, గడియారం, సౌందర్య సాధనాలు,అత్తరు మొదలైనటువంటి వాటికి సంబంధించిన లక్షణాల సమాహారం.","ఇది బాహ్య రూపం అనేది సైనిక సభ్యుల సమకాలీన కొన్ని లక్షణాలను కలిగి ఉంటుంది, ఇ�"
Assamese,Telugu,মহাৰাষ্ট্রৰ ঔৰঙ্গাবাদ জিলাত অৱস্থিত অজন্তাত খ্রীষ্টপূর্ব প্রথম শতিকাৰ পৰা খ্রীষ্টাব্দ পঞ্চম শতিকাৰ ভাস্কর্য্য আৰু চিত্রৰে শোভিত ঊনত্রিশটা চৈত্য আৰু বিহাৰ গুহা আছে।,"మహారాష్ట్ర లోని ఔరంగాబాద్ జిల్లాలో నెలకొని ఉన్నఅజంతా, ఇరవై తొమ్మిది చైత్యా మరియు విహారా గుహలు కలిగి ఉంది, ఇవి క్రీ పూ ఒకటవ శతాబ్దం- క్రీ శ ఐదవ శతబ్దం మధ్య కాలపు శిల్పాలు మరియు చిత్రాలతో అలంకరించబడి ఉంటాయి.","మహారాష్ట్ర లోని ఔరంగాబాద్ జిల్లాలో ఉన్న అజంతాలో, ప్రాకృతంలో ఉన్న ప్రాకృత �"
Assamese,Telugu,"দেহৰ ৰং বাহিৰত থকা ৰেখাডালৰ লগত মিলি যায়, যিয়ে ভলিউমৰ ইফেক্টটো সৃষ্টি কৰে।","శరీరపు రంగు ఆవరణరేఖతో కలిసిపోయి, ఘనపరిమాణ భావం కలిగిస్తుంది.","కాయలో ఉన్న రంగు బయట ఉన్న రేఖావిభాజకంతో సంబంధం కలిగి ఉంటుంది, ఇది భారం యొక్క �"
Assamese,Telugu,অশোকে ভাস্কর্য্য আৰু বিশাল স্মাৰকসমূহৰ বাবে শিলৰ ব্যাপক প্রয়োগ আৰম্ভ কৰাৰ বিপৰীতে পূর্বৰ পৰম্পৰা আছিল কাঠ আৰু মাটিৰে কাম কৰা।,"అశోకుడు శిల్పాలు, గొప్ప కట్టడాల కోసం రాతిని విస్తృతంగా ఉపయోగించడం మొదలుపెట్టాడు, కాగా అంతకు మునుపటి సంప్రదాయంలో చెక్క మరియు బంకమట్టిని ఉపయోగించేవారు.",అశోకుని విగ్రహాలు మరియు పెద్ద స్మారక చిహ్నాల కోసం మరియు అస్థిరమైన పరిస్థి
Assamese,Telugu,"মচলাৰ সৈতে মিহলোৱা, বেচনৰ ঘোলৰ তৰপ দিয়া আৰু অত্যুত্তম অৱস্থালৈ তেলত ডুবাই ভজা আলুৱে মহাৰাষ্ট্ৰৰ এইবিধ সুস্বাদু তথা বিখ্যাত খাদ্য তৈয়াৰ কৰে।","మహారాష్ట్రకు చెందిన ఈ రుచికరమైన, ప్రసిద్ధ వంటకాన్ని తయారు చేయడానికి బంగాళాదుంపలను మసాలాలతో కలిపి, శనగపిండిలో ముంచి నూనెలో బాగా వేయిస్తారు.",మచలాతో పెట్టిన బెంచు మొక్కలు ఆలువే మహారాష్ట్ర ఈ సువాసనయుత మరియు ప్రసిద్ధ ఆ
Assamese,Telugu,"চেট্টিনাড ব্যঞ্জন তামিলনাডু ৰাজ্যৰ চেট্টিনাড অঞ্চলৰ নাট্টুকোটাই চেট্টিৰাছ নামৰ এটা সম্প্ৰদায় বা নাগাৰাঠাৰাছ, যেনেকৈ তেওঁলোকে নিজকে কয়, সেই সম্প্রদায়ৰ ব্যঞ্জন।","చెట్టినాడ్ వంట శైలి తమిళనాడు రాష్ట్రంలోని చెట్టినాడ్ ప్రాంతానికి చెందిన నాట్టుకోట్టై చెట్టియార్లు, లేదా నగరత్తార్లు అని వారిని వారు పిలుచుకొనే సముదాయానికి చెందిన వంట శైలి.",చెట్టినాడ్ బ్రహ్మణులు తమిళనాడు రాష్ట్రంలోని చెట్టినాడ్ ప్రాంతంలోని నాట
