Source Language,Target Language,Input Text,Reference,Generated
Assamese,English,কিন্তু মঙ্গল পাণ্ডেৰ সাহসী কার্য্যকলাপ এক উচ্চ তথা মহান আদর্শৰ প্রতি থকা গভীৰ অনুৰাগৰ জৰিয়তে সম্পন্ন কৰা হৈছিল।,But Mangal Pandey's brave deed was done through devotion to a high and noble principle.,But the courageous action of Mangal Pandey was accomplished by a deep love for a high and noble principle.
Assamese,English,"এবাৰ যেতিয়া পিঁয়াজখিনি ঈষৎ স্বচ্ছ হৈ পৰে, মেৰিনেট কৰি ৰখা ছাগলীৰ মাংসখিনি হালধি গুড়িৰ সৈতে তাত দি দিয়ক আৰু প্রায় ৫-৬ মিনিটলৈ যেতিয়ালৈকে ছাগলীৰ মাংসখিনিত সকলোখিনি মচলা মিহলি হৈ নাযায় তেতিয়ালৈকে কিছু সময় ভাজক।","Once the onions are translucent, add the marinated mutton with turmeric powder and saute for some time until all the spices are absorbed in the mutton for about 5-6 minutes.","When the onion is slightly browned, add the marinade and the minced lamb, and cook for about 5-6 minutes until the lamb mince is no longer pink."
Assamese,English,"হিতোপদেশ এখন চৰাই-চিৰিকতি, জন্তু আৰু মানুহৰ চৰিত্রৰ জৰিয়তে উপস্থাপন কৰা পাৰ্থিৱ প্ৰজ্ঞাৰ কিতাপ।","Hitopadesa is a book of worldly wisdom presented through the characters of birds, animals, and humans.","The Book of Proverbs is a collection of 31 chapters in Hebrew that are part of the Ketuvim (Writings) section of the Tanakh (Hebrew Bible) and the Old Testament of the Christian Bible. The book is attributed to King Solomon, who is also the subject of many of the proverbs. The book is a collection of 31 chapters in Hebrew that are part of the Ketuvim (Writings) section of the Tanakh (Hebrew Bible) and the Old Testament of the Christian Bible. The book is attributed to King Solomon, who is also the subject of many of the proverbs"
Assamese,English,গ্রন্থখনৰ উদ্দেশ্য সংস্কৃত কথাৰ দক্ষতা আৰু বিবেচনাপূর্ণ ব্যৱহাৰৰ জ্ঞানক উৎসাহিত কৰা যেন অনুমান হয়।,The purpose of the book appears to encourage proficiency in Sanskrit expression and the knowledge of wise behaviour.,The purpose of the book is to encourage an appreciation of Sanskrit as a language of skill and thought.
Assamese,English,প্রাধ্যাপক আশিতকুমাৰ বন্দোপাধ্যায়ে তেওঁৰ গৃহনগৰী হাওৰাৰ সম্পূর্ণ ইতিহাসৰ ১৯৯৪ আৰু ১৯৯৫ত হাওৰা চহৰেৰ ইতিবৃত (প্রথম আৰু দ্বিতীয় খণ্ড) শীর্ষক সংকলনৰ ক্ষেত্রত এক বাটকটীয়াৰ ভূমিকা পালন কৰিছিল।,Professor Asitkumar Bandyopadhyay played a pioneering role in compiling the complete history of his hometown Howrah titled as Howrah Saharer Itibrrito (First and Second Volume) in 1994 & 1995.,"Professor Ashitkumar Bandopadhyay wrote a chapter on the complete history of his native city of Huar in 1994 and 1995 in the collection titled 'History of Huar City' (Volume I and II).
References.
None"
Assamese,English,"চৈত্য হলটোৰ আগফাল এখন অর্ধ-বৃত্তাকাৰ চৈত্য খিলানৰ আকৃতিয়ে আৱৰি আছে য'ত আগফাল মুকলি আৰু সন্মুখভাগ কাঠৰ, আৰু কিছু কিছু ক্ষেত্রত কোনো ধৰণৰ আৱৰি থকা চৈত্য খিলানৰ খিৰিকী নাই।","The front of the caitya hall is dominated by the motif of a semi-circular caitya arch with an open front that has a wooden facade and, in some cases, there is no dominating caitya arch window.","The entrance to the Chaitya hall is now partially covered by a semi-circular Chaitya arch, in which the front is open and the front is of wood, and in some places there is no kind of Chaitya arch."
Assamese,English,কেইবাটাও প্রজন্মৰ 'মহাৰাজ' আৰু 'খানচামাসকল'-এ (ভাৰতত ওজা ৰান্ধনীসকলক সাধাৰণতে যি বুলি কোৱা হয়) শতিকা শতিকা ধৰি ৰন্ধন প্রকৰণসমূহ নিখুঁত কৰি তুলিছে আৰু এই ৰন্ধন প্রকৰণসমূহ হেজাৰ হেজাৰ বছৰ ধৰি মুখে মুখে বাগৰি আহিছে।,Generations of 'maharaj' and 'khansamas' (as expert chefs have traditionally been called in India) have perfected the recipes over centuries and these recipes have passed through oral tradition over thousands of years.,"Some Generations of 'Maharajas' and 'Khans'-(In India, what is usually called 'Oza' cooking) has perfected the cooking methods for centuries and these cooking methods have been passed down through the mouth for thousands of years."
Assamese,English,"প্রস্তুতিটো সাধাৰণতে এটা ৱাজা বা ৰান্ধনীৰ দলৰ সহযোগৰ সৈতে এগৰাকী ভাস্তা ৱাজা, বা প্রধান ৰান্ধনীৰ দ্বাৰা কৰা হয়।","The preparation is traditionally done by a vasta waza, or head chef, with the assistance of a court of wazas, or chefs.","The preparation is usually done by a head chef, or a chef with the help of a brigade of cooks or chefs."
Assamese,English,"পাৱ ভাজি: এইবিধ মহাৰাষ্ট্রৰ এবিধ ফাষ্ট-ফুড ব্যঞ্জন, সাধাৰণতে মাখনত প্রস্তুত কৰা পাচলিৰ এবিধ গাঢ় আঞ্জা (ভাজি) থকা আৰু এটা কোমল পাওৰুটীৰ ৰোলৰ (পাৱ) সৈতে পৰিৱেশন কৰা।","Pav Bhaji: It is a fast food dish from Maharashtra, consisting of a thick vegetable curry (bhaji) usually prepared in butter and served with a soft bread roll (pav).","Pav Bhaji: This is a Maharashtrian fast food dish, typically made with a thick gravy (bhaji) of mashed vegetables and served with a soft roll (pav)."
Assamese,English,"লাল ড্যেড আৰু হাব্বা খাটুনৰ কাশ্মীৰী ৰচনাবোৰ সেইবোৰৰ ৰহস্যবাদ সম্পৰ্কীয় আভাস আৰু প্রকাশভংগিৰ তীব্র পীড়াৰ বাবে জনা যায়, মীৰাবাইৰ ৰাজস্থানীৰ ৰচনাসমূহ বিৰল ভক্তিমূলক বৈশিষ্টৰ বাবে জনা যায়, আন্দালৰ তামিলৰ ৰহস্যবাদ আৰু আক্কা মহাদেৱীৰ কানাড়াৰ বচনসমূহ সেই সময়ৰ সাহিত্যৰ প্রতি থকা মহিলাসকলৰ মহান বৰঙনিৰ প্রমাণ।","The Kashmiri compositions of Lal Ded and Habba Khatoon are known for their mystical flavour and intense agony of expression, Mirabai's compositions in Rajasthani is known for unique devotional quality, Andal's mysticism in Tamil and Akka Mahadevi's vachanas in Kannnada are testimonies to the great contribution of women to the literature of the time.","Lal Ded and Habba Khatoon's Kashmiri writings are known for their intense longing for the mysteries and manifestations of their works, Mirabai's Rajasthani writings are known for their rare devotional features, Andal's Tamil writings are known for their mystery and Akka Mahadevi's Kannada writings are known for their evidence of the great wealth of women towards literature of that time."
Assamese,English,বৌদ্ধধর্মী দেৱাল-চিত্রসমূহ থকা বাঘ গুহাকেইটা মধ্য প্রদেশৰ ধাৰ জিলাৰ পৰা ৯৭ কি.মি. দূৰত্বত অৱস্থিত।,"The Bagh Caves, consisting of Buddhist mural paintings, are located 97 km from the Dhar district of Madhya Pradesh.","Buddhist cave temple with wall paintings of tigers in Madhya Pradesh, India"
Assamese,English,"সংস্কৃত সাহিত্যত মূল শব্দটোৰ সাধাৰণ অর্থটো হৈছে এজোপা উদ্ভিদ বা গছৰ শিপা, কিন্তু আলংকাৰিকভাৱে হৈছে কিবা এটাৰ একেবাৰে তলৰ অংশটো।","The usual meaning of the word mula in Sanskrit literature is the root of a plant or tree, but figuratively, the foot or lowest part or bottom of anything.","In Sanskrit literature, the word is used in a general sense to mean a piece of plant or tree, but in an ornamental sense, it means the lowest part of something."
Assamese,English,সিন্ধু উপত্যকা সভ্যতাক বিভিন্ন ক্ষেত্রত থকা ইয়াৰ প্রযুক্তিগত জ্ঞানৰ কাৰণে জনা যায়।,Indus Valley Civilisation is known for its technological knowledge in a variety of fields.,The Indus Valley Civilization is known for its technological achievements in various fields.
Assamese,English,আটাইকেইগৰাকী কৌৰৱৰে মৃত্যু হয়; কেৱল পাঁচগৰাকী পাণ্ডৱ ভাতৃ আৰু কৃষ্ণহে বাচি থাকে।,All the Kauravas die; only the five Pandava brothers and Krishna survive.,Death of Kauravas; only five Pandava brothers and Krishna survive.
Assamese,English,যুদ্ধখন ওঠৰ দিনলৈ হিংসাত্মকভাৱে চলে আৰু কৌৰৱসকলৰ পৰাজয়ৰ সৈতে অন্ত পৰে।,The battle rages for eighteen days and ends with the defeat of the Kauravas.,War is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won and the day is won
Assamese,English,"মহাভাৰতৰ মূল কাহিনীটো হ'ল হস্তিনাপুৰৰ সিংহাসনৰ উত্তৰাধিকাৰক লৈ হোৱা এক সংঘাট, আধুনিক দিল্লীৰ উত্তৰতে থকা এখন ৰাজ্য যিখন সাধাৰণতে ভাৰত হিচাপে জনাজাত এটা জনজাতিৰ পূর্বপুৰুষৰ ৰাজ্য আছিল।","The central story of the Mahabharata is a conflict over succession to the throne of Hastinapura, a kingdom just north of modern Delhi that was the ancestral realm of a tribe most commonly known as the Bharatas.","The main story of the Mahabharata is a conflict over the succession to the throne of Hastinapura, an ancient kingdom in what is now modern-day Delhi, the capital of India."
Assamese,English,কর্ণাটকত নিৰামিষভোজীৰ সংখ্যাই আমিষৰ সংখ্যাক চেৰ পেলায়; গতিকে তেওঁলোকৰ ৰন্ধন প্রকৰণসমূহত প্রধানতঃ নিৰামিষ ব্যঞ্জনসমূহ থাকে।,"The number of vegetarians exceeds the number of non-vegetarians in Karnataka; therefore, their cuisine mainly consists of vegetarian dishes.","Karnataka is a predominantly vegetarian state; hence, their cuisine mainly consists of vegetarian condiments."
Assamese,English,"তেওঁক সঞ্জয়ৰ দ্বাৰা উত্তৰ দিয়া হৈছে, যিগৰাকীয়ে যুদ্ধক্ষেত্রত কি ঘটি আছে সেয়া ব্যক্ত কৰে।","He is answered by Sanjaya, who relates what is happening on the battlefield.",She has been told by Sanjay that what is happening in the battlefield.
Assamese,English,তামিলত পোৱা মহাকাব্য দুখন হ'ল শীলাপাঠীকাৰম আৰু মাণিমেকালাই।,The two epics found in Tamil are Cilapathikaram and Manimekalai.,Two Tamil epics are Silapathikaram and Manimekalai.
Assamese,English,এই অঞ্চলত জলকীয়াৰ গুড়িৰ ব্যৱহাৰ সাৱধানেৰে কৰা হয়।,The use of chilli powder in this region is done cautiously.,This area uses the use of mustard oil with caution.
Assamese,English,যোগ শব্দটো সংস্কৃত মূল য়ুজৰ পৰা আহিছে যাৰ অর্থ জোৰা লগোৱা বা যুৱলি বান্ধা বা একত্রিত কৰা।,"The word Yoga is derived from the Sanskrit root Yuj, meaning to join or to yoke or to unite.","The word ""yoga"" comes from the Sanskrit root yuj, which means to join or unite or attach."
Assamese,English,বর্তমানৰ ওড়িশি ওড়িশাৰ মন্দিৰৰ দেৱালবোৰত খোদিত বিভিন্ন ধৰণৰ নিৰৱচ্ছিন্ন ভাস্কর্য্যসমূহৰ পৰা উৎপন্ন হৈছে।,Today's Odissi has evolved from the endless sculptures in various motifs carved on the temple walls of Orissa.,The present Odisha Odisha's temple is derived from various continuous sculptures carved on the walls of the Odisha temple.
Assamese,English,"বশিষ্ঠই তেতিয়া ৰজাজনৰ পিনে ঘূৰিছিল আৰু নম্রভাৱে কৈছিল: ""এবাৰ প্রতিজ্ঞা কৰাৰ পিছত পিছত প্রত্যাখ্যান কৰা, এইটো আপোনাৰ ক্ষেত্রত অশোভনীয়, মহাৰাজ, ।","Vasishtha now turned to the King and spoke gently: ""It ill becomes you, King, to refuse having promised once"".","But Vasistha went back to the king's feet and humbly said: ""It is shameful, O great king, after promising, to refuse, after refusing, to accept."
Assamese,English,যেতিয়া তেওঁ অর্জুনৰ নৈৰাশ্যৰ পৰিসৰটো বুজি পায় তেতিয়াহে কৃষ্ণই তেওঁৰ ভাব-ভংগি সলনি কৰে আৰু এই জগতখনৰ ধার্মিক কার্য্যৰ ৰহস্যসমূহ শিকাবলৈ আৰম্ভ কৰে।,Only when he realizes the extent of Arjuna's despondency does Krishna change his attitude and start teaching the mysteries of dharmic action in this world.,"When he sees Arjun's despair, Krishna changes his attitude and begins to teach the mysteries of the righteous deeds of this world."
Assamese,English,"যেতিয়া আপুনি পাত্রটোত চাউলৰ গুড়ি ভৰায়, মাজে মাজে আপুনি অলপ অলপ ৰুকি থোৱা নাৰিকল যোগ কৰিব পাৰে।","As you add the rice flour into the container, in between, you may also add small quantities of grated coconut.","When you put the rice into the pot, you can add a little bit of sticky rice occasionally."
Assamese,English,"আপুনি চুঙাকৃতিৰ পাত্রটোত এচামুচ ৰুকি থোৱা নাৰিকল দি আৰম্ভণি কৰিব পাৰে, আৰু তাৰ পিছত ভালদৰে মিহলোৱা চাউলৰ গুড়িখিনি।","You may begin by adding a spoonful of grated coconut into the cylindrical container, followed by the well-mixed rice flour.","You can start with an aseptic container of ripe mangoes, and then mix in well-cooked rice flour."
Assamese,English,মহাৰাজ ৰঞ্জিত সিঙৰ সক্ষমতাত নান্দেদত ১৮৩৫ চনৰ আশে-পাশে মেৰপেঁচৰ সৈতে খোদাই কৰা এটা মনোৰম সোণালী গম্বুজৰ সৈতে এটা সুন্দৰ আৰু অবিশ্বাস্য গুৰুদ্বাৰৰ নিৰ্মাণ দেখা পোৱা গৈছিল৷,Maharaja Ranjit Singh's endowment saw the construction of a beautiful and breathtaking Gurudwara featuring an imposing golden dome with intricate carving at Nanded around 1835 A.D.,Maharaja Ranjit Singh's ability to carve a beautiful golden dome with a beautiful and unbelievable gurdwara in Nanded around 1835 was seen.
Assamese,English,সামবেদ হৈছে প্ৰস্তাৱিত ছন্দ অথবা লয়যুক্ত ছন্দত ৰাখি স্বৰত স্থাপন কৰা এই নিৰ্বাচিত ঋচাসমূহৰ সংকলন৷,Samaveda is the compilation of these selected Ruchas set to Svaras keeping their proposed Chanda or rhythmic meters.,"Sambad is a collection of selected rasa, with a proposed metre or in a metred metre, placed with a swara."
Assamese,English,ৰাজধানী কোশালাৰ বিষয়ে বাল্মীকিৰ বৰ্ণনাৰ পৰা এইটো স্পষ্ট হয় যে পুৰণি অযোধ্যা আমাৰ আধুনিক চহৰবোৰতকৈ কোনোগুণে কম নাছিল৷,"From Valmiki's description of the capital of Kosala, it is clear that ancient Ayodhya was not inferior to our modern cities.",It is clear from this description of the capital Kosala by Valmiki that the old Ayodhya was not in any way inferior to our modern cities.
Assamese,English,"এবাৰ ""মই কৰিম"" বুলি কোৱাৰ পাছত কামটো কৰাৰ বাহিৰে তোমাৰ হাতত বিকল্প নাথাকে৷","Having once said, 'I will do', you have no option but to do it.","After calling it ""I will do it"" and leaving the job, there are no other options for you."
Assamese,English,শেহতীয়াকৈ টকাৰ বিনিময়ৰ হাৰ আৰু আমাৰ বৈদেশিক মুদ্ৰাৰ আৰক্ষিত ভাণ্ডাৰৰ পৰ্য্যাপ্ততাৰ ক্ষেত্রত ভিন্নমূখী দৃষ্টিভংগী দেখা গৈছে।,"In recent days, there have been divergent views on the exchange rate of the rupee and the adequacy of our forex reserves.",Recent developments in the exchange rate of the dollar and the adequacy of our foreign currency reserves in terms of different perspectives.
Assamese,English,"বেংকবোৰে এটা ক্রেডিট কার্ড একাউণ্ট সময়মতে পৰিশোধ নকৰা বুলি ক্রেডিট তথ্যৰ কোম্পানীবোৰক (চি.আই.চি. সমূহ) জনাব লাগে বা জৰিমনা আৰোপ কৰিব লাগে, অর্থাৎ পলমকৈ পৰিশোধ জৰিমনা, ইত্যাদি, যদি কিবা আছে, কেৱল তেতিয়াহে যেতিয়া এটা ক্রেডিট কার্ডৰ একাউণ্ট তিনি দিনতকৈ অধিক সময়ৰ বাবে সময়ত পৰিশোধ নকৰা হৈ থাকে।","Banks shall report a credit card account as past due to credit information companies (CICs) or levy penal charges, viz. late payment charges, etc., if any, only when a credit card account remains past due for more than three days.","Credit card companies (CICs) must notify credit reporting companies or impose a penalty, such as late payment fees, if there is any, only when a credit card account is overdue for three days or more."
Assamese,English,দেশসমূহে তেওঁলোকৰ আর্থিক দিশবোৰ উন্নীত কৰিবলৈ আভ্যন্তৰিক প্রত্যক্ষ বিনিয়োগক উৎসাহিত কৰিব পাৰে।,Countries may encourage inward direct investment to improve their finances.,Countries can encourage domestic direct investment to improve their economic direction.
Assamese,English,"কিন্তু, পেকেজটোৰ ত্বৰিত ৰূপায়নৰ বাবে এক উদগনি হিচাপে, যদি অনুমোদিত পেকেজটো বেংকে আৱেদনখন লাভ কৰাৰ তাৰিখটোৰ পৰা ৯০ দিনৰ ভিতৰত বেংকৰ দ্বাৰা ৰূপায়ন কৰা হয়, সম্পত্তিৰ শ্রেণীকৰণৰ স্থিতিটো হয়তো সেইটো স্থানলৈ পুণৰ ঘূৰাই অনা হ'ব পাৰে যিটো বেংকে পুনৰ্বিন্যাস কৰাৰ আৱেদনখন লাভ কৰাৰ সময়ত আছিল।","However, as an incentive for quick implementation of the package, if the approved package is implemented by the bank within 90 days from the date of receipt of the application by the bank, the asset classification status may be restored to the position which existed when the restructuring application was received by the bank.","But, if a package that has been approved for conversion into a package is converted by the bank within 90 days of the date of approval of the application to the bank, the property classification may be reclassified to the place where the application for reclassification was approved by the bank."
Assamese,English,"ব্যক্তিগত পুঁজিৰ পুঞ্জীভৱনৰ ক্ৰিয়াশীল শক্তিসমূহৰ ফলত আগতকৈ কমসংখ্যকৰ হাতত সা-সম্পত্তি ঘনীভূত হয় নেকি, নে বৃদ্ধি, প্রতিযোগিতা আৰু প্রযুক্তিগত অগ্ৰগতিৰ সুস্থিৰ কৰা শক্তিবোৰে অসমতাক হ্ৰাস কৰে?","Do the dynamics of private capital accumulation inevitably lead to the concentration of wealth in fewer hands, or do the balancing forces of growth, competition, and technological progress reduce inequality?","Personal savings accumulation and the active forces behind it lead to greater or lesser extent, the concentration of assets in fewer hands, or to growth, competition and technological advancement which stabilises these forces and reduces inequality?"
Assamese,English,ই মাত্ৰাধিক অস্থিৰতাক নিয়ন্ত্রিত কৰিবলৈ আৰু প্রত্যাশাসমূহৰ আঁত ধৰিবলৈ বজাৰত হস্তক্ষেপ কৰে।,It intervenes in the market to curb excessive volatility and anchor expectations.,He intervenes in the market to regulate excessive volatility and manage expectations.
Assamese,English,বছৰৰ দ্বিতীয় তিনিমাহৰ উচ্চ-ফ্রিকুৱেঞ্চি তথ্যই সূচায় যে আর্থনৈতিক সক্রিয়তা পূৰ্বাৱস্থালৈ গৈ আছে।,High-frequency data for Q2 indicates that economic activity remains resilient.,"Year-over-year, high-frequency data show that economic activity is back to pre-pandemic levels."
Assamese,English,মেক্ৰোইকনমিকছত বিষয়টো হৈছে সাধাৰণতে এখন দেশ আৰু কেনেদৰে অৰ্থনীতিবিদসকলে সর্বমুঠ চলক বুলি কোৱা ডাঙৰ পৰিঘটনাসমূহৰ সৃষ্টি কৰিবলৈ সকলোবোৰ বজাৰে পাৰস্পৰিক ক্রিয়া-প্রতিক্রিয়াত লিপ্ত হয়।,"In macroeconomics, the subject is typically a nation and how all markets interact to generate big phenomena that economists call aggregate variables.","Microeconomics is the branch of economics that studies the behavior of individuals and firms in making decisions regarding the allocation of scarce resources. Topics include consumer behavior, the labor market, and the market structure of various markets. Microeconomics focuses on the decision-making process of individuals and firms, which is contrasted with macroeconomics, which focuses on the study of the national economy as a whole."
Assamese,English,নগদযোগ্যতাই সেই পৰিসৰটোক বুজায় যিটোলেকে হ্ৰস্বকালীন জাননীত প্রায় সম্পূর্ণ বজাৰ মূল্যত বিত্তীয় সম্পত্তিসমূহ বিক্রী কৰিব পৰা যায়।,Liquidity refers to the extent to which financial assets can be sold at close to full market value at short notice.,Liquidation is the period of time in which a company is able to sell its assets for a fair market value in order to pay off its liabilities.
Assamese,English,"বহল ভিত্তিত ক'বলৈ হ'লে, আয় চিনাক্তকৰণৰ নীতিটো কোনো ব্যক্তিনিষ্ঠ সিদ্ধান্তৰ ওপৰত ভিত্তি কৰা হোৱাৰ সলনি বস্তুনিষ্ঠ আৰু পুনৰুদ্ধাৰৰ প্রদর্শনৰ তথ্যৰ ওপৰত ভিত্তি কৰা হ'ব লাগে।","Broadly, the policy of income recognition should be objective and based on the record of recovery, rather than on any subjective considerations.","To calculate income attribution, the income attribution policy must be based on objective and verifiable information about the presentation of facts, rather than on any individual decision."
Hindi,English,"सेवा संबंधी लोगों के लिए भेष कई गुणों का संयोजन है, जैसे कि उनके जूते, कपड़े, टाई, आभूषण, केश शैली, मेक-अप, घड़ी, कॉस्मेटिक, इत्र, आदि।","An appearance is a bunch of attributes related to the service person, like their shoes, clothes, tie, jewellery, hairstyle, make-up, watch, cosmetics, perfume, etc.","Service uniform is a combination of many features, such as their shoes, clothing, tie, jewelry, hair style, make-up, watch, cosmetics, perfume, etc."
Hindi,English,महाराष्ट्र के औरंगाबाद जिले में स्थित अजंता में उन्तीस चैत्य और विहार गुफाएँ हैं जो पहली शताब्दी ई.पू. से ले कर पाँचवीं शताब्दी ईस्वी तक की मूर्तियों तथा चित्रकारियों से सुसज्जित हैं।,"Ajanta, located in the Aurangabad District of Maharashtra has twenty-nine caitya and vihara caves decorated with sculptures and paintings from the first century B.C.E. to the fifth century C.E.","Maharashtra's Aurangabad district is home to 30 caves at Ajanta, which are adorned with sculptures and paintings dating from the first century BC to the fifth century CE."
Hindi,English,"विस्तार का असर बनाते हुए, शरीर का रंग बाहरी रेखा में घुल-मिल जाता है।","Body colour gets merged with the outer line, creating the effect of volume.","Expanding the effect, the body color blends into the outer contour."
Hindi,English,"अशोक ने व्यापक रूप से मूर्तियों और शानदार स्मारकों को बनाने के लिए पत्थर का प्रयोग करना शुरू किया, जबकि उससे पहले पारंपरिक रूप से लकड़ी और मिट्टी का प्रयोग किया जाता है।","Ashoka started making extensive use of stone for sculptures and great monuments, whereas the previous tradition consisted of working with wood and clay.","Ashoka began to use stone widely for the construction of statues and magnificent monuments, while previously it was used to use wood and mud traditionally."
Hindi,English,"महाराष्ट्र के इस स्वादिष्ट और प्रसिद्ध व्यंजन में आलुओं में मसाले को मिलाकर, बेसन के घोल की परत लगाकर, उसे अच्छी तरह से तल कर बनाया जाता है।","Potatoes mixed in masalas, coated in besan batter and deep fried to perfection form this delicious and famous dish of Maharashtra.","Marathi cuisine is known for its rich and diverse range of dishes. One such dish is the ""Kanda Poha,"" a delicious and popular dish from Maharashtra. To prepare this dish, spices are mixed into the potatoes, a layer of besan batter is applied, and it is fried until crispy.
References:
<templatestyles src=""Reflist/styles.css"" />"
