Source Language,Target Language,Input Text,Reference,Generated
Bengali,English,'মহারাজ' এবং 'খানসামা' (ভারতের বিশেষজ্ঞ পাচকদের প্রচলিত নাম)-দের বহু প্রজন্ম শতাব্দীর পর শতাব্দী ধরে রন্ধনপ্রণালীগুলি নিখুঁত করে তুলেছেন এবং হাজার বছরেরও বেশি সময় ধরে এই রন্ধনপ্রণালীগুলি মুখে মুখে প্রচলিত হয়ে এসেছে।,Generations of 'maharaj' and 'khansamas' (as expert chefs have traditionally been called in India) have perfected the recipes over centuries and these recipes have passed through oral tradition over thousands of years.,'Maharaj' and 'Khansama' (common names of expert cooks in India)-have perfected recipes for centuries over centuries and these recipes have been handed down orally for thousands of years.
Bengali,English,"ঐতিহ্যগতভাবে, এক বাস্তা ওয়াজা অথবা প্রধান পাচকের সঙ্গে সহকারী একদল ওয়াজা অথবা পাচকগণ রান্নাটি করেন।","The preparation is traditionally done by a vasta waza, or head chef, with the assistance of a court of wazas, or chefs.","Traditionally, a basa waza or head cook is assisted by a team of waza or cooks."
Bengali,English,পাও ভাজি: সাধারণত মাখনে ভাজা সব্জির ঘন তরকারি (ভাজি) নরম পাঁউরুটির রোল (পাও)-এর মধ্যে ভরে পরিবেশিত মহারাষ্ট্রের একটি চটজলদি খাবার বিশেষ।,"Pav Bhaji: It is a fast food dish from Maharashtra, consisting of a thick vegetable curry (bhaji) usually prepared in butter and served with a soft bread roll (pav).","Pao bhaji is a thick gravy (bhaji) of fried vegetables (bhaji) in a soft roll (pao) filled and served with butter, a spicy dish from Maharashtra.
This page was processed by cp100 in 0.117 seconds"
Bengali,English,"লাল দেদ এবং হাব্বা খাতুনের কাশ্মীরি রচনাগুলি তাদের রহস্যময়তা এবং অভিব্যক্তির তীব্র যন্ত্রণার জন্য পরিচিত, রাজস্থানিতে মীরাবাঈয়ের রচনাগুলি অনন্য ভক্তিগুণের জন্য পরিচিত, তামিলে অণ্ডালের রহস্যময়তা এবং কন্নড়ে আক্কা মহাদেবীর বচনগুলি তৎকালীন সাহিত্যে নারীদের মহৎ অবদানের প্রমাণ।","The Kashmiri compositions of Lal Ded and Habba Khatoon are known for their mystical flavour and intense agony of expression, Mirabai's compositions in Rajasthani is known for unique devotional quality, Andal's mysticism in Tamil and Akka Mahadevi's vachanas in Kannnada are testimonies to the great contribution of women to the literature of the time.","Lal Ded and Habba Khatoon's Kashmiri writings are known for their mystery and the intensity of their expression, Mirabai's writings in Rajasthan are known for their unique devotion, Andal's mysteries in Tamil and Akka Mahadevi's writings in Kannada are evidence of the great contribution of women in contemporary literature."
Bengali,English,"বাঘ গুহা যেখানে বৌদ্ধ দেওয়ালচিত্র রয়েছে, তা মধ্য প্রদেশের ধর জেলা থেকে ৯৭ কিলোমিটার দূরে অবস্থিত।","The Bagh Caves, consisting of Buddhist mural paintings, are located 97 km from the Dhar district of Madhya Pradesh.",The cave of the tiger where there are Buddhist wall paintings is located 97 kilometers away from Dhār district in Madhya Pradesh.
Bengali,English,"সংস্কৃতে মূল শব্দটির সাধারণ অর্থ হলো কোনও গাছ অথবা বৃক্ষের শিকড়, কিন্তু আলঙ্কারিক অর্থে, কোনও কিছুর পা অথবা নিম্নতম অংশ অথবা তলদেশ।","The usual meaning of the word mula in Sanskrit literature is the root of a plant or tree, but figuratively, the foot or lowest part or bottom of anything.","In Sanskrit, the root word has the general meaning of a tree or a trunk, but in an ornamental sense, the foot or the lowest part or the bottom."
Bengali,English,সিন্ধু সভ্যতা বিভিন্ন ক্ষেত্রে সেখানকার প্রযুক্তিগত জ্ঞানের জন্য পরিচিত।,Indus Valley Civilisation is known for its technological knowledge in a variety of fields.,The Indus Valley Civilization is known for its technological expertise in various fields.
Bengali,English,কৌরবদের সবাই মারা যান; শুধুমাত্র পাণ্ডব ভাইয়েরা এবং কৃষ্ণ বেঁচে ছিলেন।,All the Kauravas die; only the five Pandava brothers and Krishna survive.,All the Kauravas died; only the Pandava brothers and Krishna survived.
Bengali,English,যুদ্ধের প্রাবল্য আঠারো দিন ধরে চলে এবং কৌরবদের পরাজয়ের সঙ্গে তা শেষ হয়।,The battle rages for eighteen days and ends with the defeat of the Kauravas.,War has raged for eighteen days and ends with the defeat of the Kurus.
Bengali,English,মহাভারতের কেন্দ্রীয় কাহিনী হলো হস্তিনাপুর নামক আধুনিক দিল্লির ঠিক উত্তরে অবস্থিত ভরত নামের এক উপজাতির পুরুষানুক্রমিক রাজত্বের সিংহাসন দখলসংক্রান্ত সংঘর্ষের কাহিনী।,"The central story of the Mahabharata is a conflict over succession to the throne of Hastinapura, a kingdom just north of modern Delhi that was the ancestral realm of a tribe most commonly known as the Bharatas.","The central story of the Mahabharata is the conflict over the throne of Hastinapur, a hereditary monarchy of the Bharata clan, located in modern Delhi in the north."
Bengali,English,কর্ণাটকে আমিষাশীর তুলনায় নিরামিষাশীদের সংখ্যা বেশি হওয়ায় প্রধানত নিরামিষ খাদ্যই তাদের রান্নায় অন্তর্ভুক্ত থাকে।,"The number of vegetarians exceeds the number of non-vegetarians in Karnataka; therefore, their cuisine mainly consists of vegetarian dishes.","The number of non-vegetarians is higher in Karnataka than the number of vegetarians, and therefore, primarily non-vegetarian food is included in their cooking."
Bengali,English,"তাঁকে সঞ্জয় উত্তর দেন, যিনি যুদ্ধক্ষেত্রে কী চলছে তার বর্ণনা করছিলেন।","He is answered by Sanjaya, who relates what is happening on the battlefield.",He tells him that Sanjay is describing what is happening on the battlefield.
Bengali,English,যে দুটি মহাকাব্য তামিল ভাষায় পাওয়া যায় সেগুলি হল শীলপ্পদিকরম ও মণিমেখলাই।,The two epics found in Tamil are Cilapathikaram and Manimekalai.,The two epics that are found in Tamil are Shilappadigaram and Manimekalai.
Bengali,English,এই অঞ্চলে লঙ্কা গুঁড়ো সাবধানভাবে ব্যবহার করা হয়।,The use of chilli powder in this region is done cautiously.,This area uses Lanka grey carefully.
Bengali,English,যোগ শব্দটি যুক্ত অথবা সন্ধি অথবা এক হওয়া অর্থসম্পন্ন সংস্কৃত ধাতু যুজ থেকে উদ্ভূত।,"The word Yoga is derived from the Sanskrit root Yuj, meaning to join or to yoke or to unite.","The Sanskrit word yuj is derived from the root yuj, meaning ""to join"" or ""to unite"" or ""to be one""."
Bengali,English,পুরীর মন্দিরের দেওয়ালে খোদাই করা বিভন্ন নকশার অন্তহীন ভাস্কর্য থেকে বর্তমান ওড়িশির আবির্ভাব ঘটেছে।,Today's Odissi has evolved from the endless sculptures in various motifs carved on the temple walls of Orissa.,"From the endless sculptures carved on the walls of the Puri temple, the present Odisha has emerged."
Bengali,English,"বশিষ্ঠ এবার রাজার দিকে ফিরলেন এবং বিনীতভাবে বললেন: ""রাজা,আপনি একবার প্রতিশ্রুতি দিয়ে অস্বীকার করলে তা আপনার ক্ষেত্রে খারাপ হবে।","Vasishtha now turned to the King and spoke gently: ""It ill becomes you, King, to refuse having promised once"".","Bashisth again turned towards the king and said humbly, ""King, if you once break your promise, it will be bad for you."""
Bengali,English,অর্জুনের হতাশার মাত্রা উপলব্ধি করার পরেই কৃষ্ণ তাঁর আচরণ পরিবর্তন করে পৃথিবীতে ধার্মিক কর্তব্যের রহস্য সম্পর্কে তাঁকে শিক্ষাদান শুরু করেন।,Only when he realizes the extent of Arjuna's despondency does Krishna change his attitude and start teaching the mysteries of dharmic action in this world.,"After Arjuna's dismay at understanding the extent of Krishna's sorrow, Krishna begins to teach him the mystery of the righteous duty of the world by changing his behavior."
Bengali,English,"পাত্রের মধ্যে চালের গুঁড়ো যোগ করার সময়, তার মাঝে, অল্প পরিমাণ কোরা নারকেলও যোগ করতে পারেন।","As you add the rice flour into the container, in between, you may also add small quantities of grated coconut.","When grinding corn into flour, you can add a little bit of coriander in between."
Bengali,English,"এই বেলনাকার পাত্রে আপনি এক চামচ নারকেল কোড়া দেওয়া দিয়ে শুরু করতে পারেন, তারপরে ভালো করে মেশানো চালের গুঁড়ো দিয়ে দিন।","You may begin by adding a spoonful of grated coconut into the cylindrical container, followed by the well-mixed rice flour.","You can start by adding a teaspoon of coconut cream, then top with well-mashed chickpea flour."
Bengali,English,১৮৩৫ খ্রীষ্টাব্দ নাগাদ মহারাজ রঞ্জিত সিংহের দানের ফলে নান্দেড়-এ একটি অপূর্ব সুন্দর গুরুদ্বার নির্মিত হয় যেটি সূক্ষ্ম খোদাইয়ের কাজ সহ একটি মনোরম স্বর্ণ গম্বুজ সম্বলিত।,Maharaja Ranjit Singh's endowment saw the construction of a beautiful and breathtaking Gurudwara featuring an imposing golden dome with intricate carving at Nanded around 1835 A.D.,"In 1835, Maharaja Ranjit Singh's donation led to the construction of an unparalleled beautiful gurdwara in Nandgarh, which is adorned with a magnificent gold dome with intricate carving."
Bengali,English,সামবেদ হলো স্বরসমূহের প্রস্তাবিত ছন্দ অথবা ছন্দোবদ্ধ তাল বজায় রাখার সঙ্গে মানানসই এসব রুচের সংকলন।,Samaveda is the compilation of these selected Ruchas set to Svaras keeping their proposed Chanda or rhythmic meters.,Sambad is a proposed meter or metrical pattern that scans in a way that is suitable to the intonations of the words.
Bengali,English,"রাজধানী কোশলের ব্যাপারে বাল্মীকির বিবরণ থেকে একথা পরিষ্কার যে, প্রাচীন অযোধ্যা আমাদের আজকের আধুনিক শহরের থেকে কোনও অংশে কম ছিল না।","From Valmiki's description of the capital of Kosala, it is clear that ancient Ayodhya was not inferior to our modern cities.","From Balami's description of the capital of Koshal, it is clear that the ancient Ayodhya was no less than any part of our modern city."
Bengali,English,"একবার 'আমি করব' বলে ফেললে, সেটা করা ছাড়া তোমার কাছে আর বিকল্প নেই।","Having once said, 'I will do', you have no option but to do it.","Once I said I would do, there is no other option for you but to do it."
Bengali,English,"বর্তমানে, টাকার বিনিময় হার এবং আমাদের বিদেশী মুদ্রা বিনিময় আমানতের পর্যাপ্ততার বিষয়ে বিভিন্ন মতামত রয়েছে।","In recent days, there have been divergent views on the exchange rate of the rupee and the adequacy of our forex reserves.","Currently, the exchange rate of the taka and the adequacy of our foreign currency deposit are in question.
References.
None."
Bengali,English,"কোনও ক্রেডিট কার্ড অ্যাকাউণ্ট একমাত্র তিনদিনের থেকে বেশি সময় ধরে পরিশোধাতীত থাকলে, সেটিকে পরিশোধাতীত হিসাবে ব্যাঙ্ক আমানত তথ্য সংস্থাগুলিকে (সিআইসি) জানাবে অথবা জরিমানা জারি করবে যেমন পরিশোধে দেরির জরিমানা ইত্যাদি।","Banks shall report a credit card account as past due to credit information companies (CICs) or levy penal charges, viz. late payment charges, etc., if any, only when a credit card account remains past due for more than three days.","No credit card account will be considered delinquent until it is delinquent for more than three days, and the bank will report the account as delinquent to credit reporting agencies (CICs) or impose penalties such as late payment penalties."
Bengali,English,আর্থিক অবস্থার উন্নতিকল্পে দেশগুলি প্রত্যক্ষ অন্তর্মুখী বিনিয়োগের জন্য উৎসাহিত করতে পারে।,Countries may encourage inward direct investment to improve their finances.,Countries can encourage direct inward investment for economic development.
Bengali,English,"যাইহোক, প্যাকেজটির দ্রুত বাস্তবায়নের পুরস্কার স্বরূপ, ব্যাঙ্ক আবেদনপত্রটি গ্রহণ করার ৯০ দিনের মধ্যে অনুমোদিত প্যাকেজটি বাস্তবায়িত হলে, পুনর্গঠনের আবেদনটি ব্যাঙ্ক গ্রহণ করার সময়কার অবস্থায় সম্পদের শ্রেণীবিভাগের অবস্থানটি ফিরিয়ে আনা যেতে পারে।","However, as an incentive for quick implementation of the package, if the approved package is implemented by the bank within 90 days from the date of receipt of the application by the bank, the asset classification status may be restored to the position which existed when the restructuring application was received by the bank.","However, as a reward for the speedy implementation of the package, the bank can accept the application for restructuring within 90 days from the date of approval of the approved package in case the approved package is implemented."
Bengali,English,"ব্যক্তিগত মূলধন আহরণের ক্ষমতা কি অবধারিতভাবে মুষ্টিমেয় মানুষের হাতে সম্পদ কেন্দ্রীভূত করে, নাকি বৃদ্ধি, প্রতিযোগিতা এবং প্রযুক্তিগত প্রগতির ভারসাম্য রক্ষাকারী শক্তিগুলি বৈষম্য কমায়?","Do the dynamics of private capital accumulation inevitably lead to the concentration of wealth in fewer hands, or do the balancing forces of growth, competition, and technological progress reduce inequality?","Personal capital accumulation capacity, does it centrally concentrate wealth in the hands of the rich, or does it balance the forces of growth, competition, and technological progress against inequality?"
Bengali,English,অত্যধিক অস্থিতিশীলতায় রাশ টানতে এবং আশা টিকিয়ে রাখতে এটি বাজারে হস্তক্ষেপ করে।,It intervenes in the market to curb excessive volatility and anchor expectations.,It engages in market intervention to pull the market out of extreme instability and maintain hope.
Bengali,English,দ্বিতীয় ত্রৈমাসিকে উচ্চ-ব্যবহারিক তথ্য স্থিতিশীল অর্থনৈতিক কার্যকলাপ নির্দেশ করে।,High-frequency data for Q2 indicates that economic activity remains resilient.,Second Quarter High-Usage Stable Economic Activity Indicators.
Bengali,English,"সমষ্টিগত অর্থনীতির মূল বিষয়টি হল সাধারণত একটি দেশ এবং সব বাজারগুলি কিভাবে পরস্পর সংযোগ ঘটিয়ে বড় প্রপঞ্চ সৃষ্টি করে, অর্থনীতিবিদরা যাকে মোট চলরাশি বলে থাকেন।","In macroeconomics, the subject is typically a nation and how all markets interact to generate big phenomena that economists call aggregate variables.","The main topic of macroeconomics is usually a country and how all the markets connect to each other to create a big universe, which economists call the aggregate demand."
Bengali,English,সংক্ষিপ্ত সময়ের মধ্যে সম্পূর্ণ বাজারদরের কাছাকাছি মূল্যে আর্থিক সম্পদ বিক্রি করার সীমাটি লিক্যুইডিটির মাধ্যমে নির্দেশ করা হয়।,Liquidity refers to the extent to which financial assets can be sold at close to full market value at short notice.,Short-term liquidity limits the extent to which assets can be sold at close to full market value.
Bengali,English,"বিস্তৃতরূপে, রোজগার স্বীকৃতির নীতিটি কোনওরকম স্বার্থভিত্তিক বিচারের পরিবর্তে নৈর্ব্যক্তিক এবং পুনরুদ্ধারের নথি-ভিত্তিক হওয়া উচিত।","Broadly, the policy of income recognition should be objective and based on the record of recovery, rather than on any subjective considerations.","The policy of recognizing unemployment benefits should not be based on any sort of self-interested judgment, but rather be neutral and restorative based on documentation."
Bengali,Assamese,"বাহ্য রূপ হল সেই পরিষেবা প্রদানকারী মানুষ সম্বন্ধীয় এক গুচ্ছ বৈশিষ্ট্য যেমন, তার জুতো, জামাকাপড়, টাই, গয়না, চুলের ধরন, রূপসজ্জা, ঘড়ি, প্রসাধনী, সুগন্ধি, ইত্যাদি।","এটা বাহ্যিক ৰূপ হৈছে সশস্ত্র বাহিনীৰ জোৱানগৰাকীৰ সৈতে জড়িত কেইবাটাও বৈশিষ্ট, যেনে তেওঁৰ জোতা, কাপোৰ, টাই, অলংকাৰ, কেশ-বিন্যাস, মেক-আপ, ঘড়ী, প্রসাধনী, সুগন্ধি, ইত্যাদি।","বাহ্যিক আকৃতি হৈছে একটি সেৱা প্ৰদান কৰা মানুহৰ বাবে এটা গোট বৈশিষ্ট্য যেনে তেওঁৰ জুতী, জামা কাপোৰ, ট"
Bengali,Assamese,মহারাষ্ট্রের ঔরঙ্গাবাদ জেলায় অবস্থিত অজন্তায় খ্রিষ্টপূর্ব প্রথম শতাব্দী থেকে খ্রিষ্টীয় পঞ্চম শতাব্দীর ভাস্কর্য এবং চিত্রকলায় সজ্জিত ঊনত্রিশটি চৈত্য এবং বিহার গুহা রয়েছে।,মহাৰাষ্ট্রৰ ঔৰঙ্গাবাদ জিলাত অৱস্থিত অজন্তাত খ্রীষ্টপূর্ব প্রথম শতিকাৰ পৰা খ্রীষ্টাব্দ পঞ্চম শতিকাৰ ভাস্কর্য্য আৰু চিত্রৰে শোভিত ঊনত্রিশটা চৈত্য আৰু বিহাৰ গুহা আছে।,মহারাষ্ট্ৰৰ ঔৰঙ্গাবাদ জিলাৰ অজন্তাৰ তিনিশটা চৈত্য আৰু বিহাৰ গুহা খ্ৰীষ্টপূৰ্ব প্ৰথম শতিকাৰ পৰা খ্ৰ
Bengali,Assamese,গায়ের রঙের সঙ্গে দেহরেখা মিশে গিয়ে ঘনত্বের আভাস তৈরি করে।,"দেহৰ ৰং বাহিৰত থকা ৰেখাডালৰ লগত মিলি যায়, যিয়ে ভলিউমৰ ইফেক্টটো সৃষ্টি কৰে।",গাৰৰ বৰণ দেৱাৰ সৈতে মিশে থকা আৰু ঘনত্বৰ প্ৰকাশ কৰা হয়।
Bengali,Assamese,"যেখানে পূর্ববর্তী ঐতিহ্য ছিল কাঠ ও মাটি দিয়ে নির্মাণ করা, অশোক সেখানে ভাস্কর্য এবং মহান স্মৃতিস্তম্ভ নির্মাণের কাজে ব্যাপকভাবে পাথরের ব্যবহার শুরু করেন।",অশোকে ভাস্কর্য্য আৰু বিশাল স্মাৰকসমূহৰ বাবে শিলৰ ব্যাপক প্রয়োগ আৰম্ভ কৰাৰ বিপৰীতে পূর্বৰ পৰম্পৰা আছিল কাঠ আৰু মাটিৰে কাম কৰা।,অশোক কুটুম্ব বিল্পুত কৰি পাথৰৰ ব্যৱহাৰ কৰিবলৈ আৰম্ভ কৰিছিল। তেওঁ মাটিৰ পুথিৰ পৰিৱৰ্তে পাথৰৰ পু
Bengali,Assamese,"আলুতে মশলা মাখিয়ে, ফেটানো বেসনে চুবিয়ে নিয়ে ডুবো তেলে ভাজা যতক্ষণ না ভালো করে ভাজা হচ্ছে, তৈরি করা হয় মহারাষ্ট্রের এই সুস্বাদু ও জনপ্রিয় খাবারের পদ।","মচলাৰ সৈতে মিহলোৱা, বেচনৰ ঘোলৰ তৰপ দিয়া আৰু অত্যুত্তম অৱস্থালৈ তেলত ডুবাই ভজা আলুৱে মহাৰাষ্ট্ৰৰ এইবিধ সুস্বাদু তথা বিখ্যাত খাদ্য তৈয়াৰ কৰে।","অসমীয়া
আলুত মশলা মাখিয়া, ফেটানো বেছনাৰ তুলিৰ চুবিৰ দৰে ডুবো তেলত ভাজা যে আলুৰ খাবাৰ মহাৰাষ্ট্�"
Bengali,Assamese,"চেট্টিনাড় রন্ধনপ্রণালী হলো তামিলনাড়ু রাজ্যের চেট্টিনাড় অঞ্চলের নাট্টুকোটাই চেট্টিয়ার, অথবা তাদের নিজেদের দেওয়া নাম অনুযায়ী নগরত্তার নামক একটি সম্প্রদায়ের এক রন্ধনপ্রণালী।","চেট্টিনাড ব্যঞ্জন তামিলনাডু ৰাজ্যৰ চেট্টিনাড অঞ্চলৰ নাট্টুকোটাই চেট্টিৰাছ নামৰ এটা সম্প্ৰদায় বা নাগাৰাঠাৰাছ, যেনেকৈ তেওঁলোকে নিজকে কয়, সেই সম্প্রদায়ৰ ব্যঞ্জন।",চেট্টিনাৰ বানান হৈছে তামিলনাডু অঞ্চলৰ চেট্টিনাৰ সম্প্ৰদায়ৰ এটা খাদ্য প্ৰণালী।
Bengali,Assamese,দারুচিনি ভারতে মূলভাবে উৎপাদিত এবং এর ব্যবহার গন্ধবিশিষ্ট দ্রব্য থেকে আরম্ভ করে ঔষধি দ্রব্য হিসেবে হয়।,ডালচেনি ভাৰতৰ থলুৱা আৰু সেইবাবেই এবিধ সোৱাদবর্ধক বস্তুৰ পৰা আদি কৰি এবিধ ঔষধি দ্রব্যলৈকে ইয়াক ব্যৱহাৰ কৰা হয়।,দারুচিনি ভাৰতত মূলভাৱে উৎপাদিত আৰু তাৰ ব্যৱহাৰ গন্ধবিশিষ্ট দ্ৰৱ্য হতে আৰম্ভ কৰি ঔষধি দ্ৰৱ্য হৈছে।
Bengali,Assamese,এই সবগুলোকে একটা শুকনো জাঁতাকল বা শিলনোড়ায় গুঁড়ো করুন।,এইখিনি এটা শুকানে গুড়ি কৰা সজুঁলি বা এটা শিলৰ খুন্দনাত গুড়ি কৰি লওক।,এই সবগুলিকে একটা শুকনো জাঁতাকল বা শিলনোৰাৰ ভিতৰত গুঁড়ো কৰক।
