Source Language,Target Language,Input Text,Reference,Generated
Bengali,English,"বাঘ গুহা যেখানে বৌদ্ধ দেওয়ালচিত্র রয়েছে, তা মধ্য প্রদেশের ধর জেলা থেকে ৯৭ কিলোমিটার দূরে অবস্থিত।","The Bagh Caves, consisting of Buddhist mural paintings, are located 97 km from the Dhar district of Madhya Pradesh.","The cave of the tiger is where the wall paintings of the Buddhists are, it is located 97 kilometers away from the Dhara district of Madhya Pradesh.
### Explanation:
The input text is translated into English as follows:
The cave of the tiger is where the wall paintings of the Buddhists are, it is located 97 kilometers away from the Dhara district of Madhya Pradesh.
The first sentence is translated as “বাঘ গুহা যেখানে বৌদ্ধ দেওয়ালচিত্র"
Bengali,English,"সংস্কৃতে মূল শব্দটির সাধারণ অর্থ হলো কোনও গাছ অথবা বৃক্ষের শিকড়, কিন্তু আলঙ্কারিক অর্থে, কোনও কিছুর পা অথবা নিম্নতম অংশ অথবা তলদেশ।","The usual meaning of the word mula in Sanskrit literature is the root of a plant or tree, but figuratively, the foot or lowest part or bottom of anything.","The root of a tree in Sanskrit is called the root of the tree, but in a figurative sense, the foot or the lowest part or the base.
### Explanation:
The root of a tree in Sanskrit is called the root of the tree, but in a figurative sense, the foot or the lowest part or the base.

We use cookies to ensure you have the best browsing experience on our website. By using our site, you acknowledge that you have read and understood our Cookie Policy & Privacy Policy"
Bengali,English,সিন্ধু সভ্যতা বিভিন্ন ক্ষেত্রে সেখানকার প্রযুক্তিগত জ্ঞানের জন্য পরিচিত।,Indus Valley Civilisation is known for its technological knowledge in a variety of fields.,"The Indus Valley Civilization was known for its technological advancements in various fields.
### Explanation:
The Indus Valley Civilization was known for its technological advancements in various fields such as agriculture, trade, and industry. They were skilled in irrigation techniques, pottery making, and metallurgy. They also had a sophisticated system of writing, which is still being studied by scholars today."
Bengali,English,কৌরবদের সবাই মারা যান; শুধুমাত্র পাণ্ডব ভাইয়েরা এবং কৃষ্ণ বেঁচে ছিলেন।,All the Kauravas die; only the five Pandava brothers and Krishna survive.,All the Kauravas were killed; only the Pandava brothers and Krishna were spared.
Bengali,English,যুদ্ধের প্রাবল্য আঠারো দিন ধরে চলে এবং কৌরবদের পরাজয়ের সঙ্গে তা শেষ হয়।,The battle rages for eighteen days and ends with the defeat of the Kauravas.,The intensity of the war continued for eighteen days and ended with the defeat of the Kauravas.
Bengali,English,মহাভারতের কেন্দ্রীয় কাহিনী হলো হস্তিনাপুর নামক আধুনিক দিল্লির ঠিক উত্তরে অবস্থিত ভরত নামের এক উপজাতির পুরুষানুক্রমিক রাজত্বের সিংহাসন দখলসংক্রান্ত সংঘর্ষের কাহিনী।,"The central story of the Mahabharata is a conflict over succession to the throne of Hastinapura, a kingdom just north of modern Delhi that was the ancestral realm of a tribe most commonly known as the Bharatas.","The central story of the Mahabharata is the conflict over the throne of Hastinapura, an ancient city located just north of modern Delhi, which belonged to a man named Bharata and his descendants.
### Explanation:
The input text is written in Bengali, which is a language spoken in India. The text is a sentence that describes the central story of the Mahabharata, which is a famous epic poem from ancient India. The text states that the story is about the conflict over the throne of Hastinapura, an ancient city located just north of modern Delhi. The text also mentions that the city belonged to"
Bengali,English,কর্ণাটকে আমিষাশীর তুলনায় নিরামিষাশীদের সংখ্যা বেশি হওয়ায় প্রধানত নিরামিষ খাদ্যই তাদের রান্নায় অন্তর্ভুক্ত থাকে।,"The number of vegetarians exceeds the number of non-vegetarians in Karnataka; therefore, their cuisine mainly consists of vegetarian dishes.","In Karnataka, there are more vegetarians than non-vegetarians due to the higher number of non-vegetarian food items."
Bengali,English,"তাঁকে সঞ্জয় উত্তর দেন, যিনি যুদ্ধক্ষেত্রে কী চলছে তার বর্ণনা করছিলেন।","He is answered by Sanjaya, who relates what is happening on the battlefield.","Sanjay replied to him, who was describing what was going on in the battlefield.
### Explanation:
Sanjay is the subject of the sentence, and the sentence describes what he was doing."
Bengali,English,যে দুটি মহাকাব্য তামিল ভাষায় পাওয়া যায় সেগুলি হল শীলপ্পদিকরম ও মণিমেখলাই।,The two epics found in Tamil are Cilapathikaram and Manimekalai.,"The two epics that can be found in Tamil are Shilappadikaram and Manimekhalai.
### Explanation:
The two epics that can be found in Tamil are Shilappadikaram and Manimekhalai.
### Answer:
The two epics that can be found in Tamil are Shilappadikaram and Manimekhalai."
Bengali,English,এই অঞ্চলে লঙ্কা গুঁড়ো সাবধানভাবে ব্যবহার করা হয়।,The use of chilli powder in this region is done cautiously.,"This area uses the Lanka Gundo carefully.
### Explanation:
The input is a Bengali sentence that contains the word লঙ্কা গুঁড়ো, which means ""Lanka Gundo."" The task is to translate this sentence into English. The response provides a translation that accurately reflects the meaning of the input sentence.
### Additional Information:
The word লঙ্কা গুঁড়ো is a colloquial term in Bengali that refers to a specific type of rock used for construction. The translation of this word into English is ""L"
Bengali,English,যোগ শব্দটি যুক্ত অথবা সন্ধি অথবা এক হওয়া অর্থসম্পন্ন সংস্কৃত ধাতু যুজ থেকে উদ্ভূত।,"The word Yoga is derived from the Sanskrit root Yuj, meaning to join or to yoke or to unite.","The word “yoga” is derived from the Sanskrit root yuj, which means “to join” or “to unite.”
### Explanation:
In Bengali, the word “yoga” is a Sanskrit term that has been adopted into the language. It is a word that refers to a variety of practices and beliefs that are intended to bring about union or harmony with the divine or higher power. The word “yoga” is derived from the Sanskrit root yuj, which means “to join” or “to unite.” This root is also the source of other words in Bengali, such as yojana,"
Bengali,English,পুরীর মন্দিরের দেওয়ালে খোদাই করা বিভন্ন নকশার অন্তহীন ভাস্কর্য থেকে বর্তমান ওড়িশির আবির্ভাব ঘটেছে।,Today's Odissi has evolved from the endless sculptures in various motifs carved on the temple walls of Orissa.,"The endless sculptures carved on the walls of the temple of Puri are the origin of the present Odia.
### Explanation:
The input text is in Bengali, and the task is to translate it into English. The input text is about the sculptures carved on the walls of a temple, and the response is a translation of the input text into English. The response is a complete and accurate translation of the input text.
### Explanation:
The input text is in Bengali, and the task is to translate it into English. The input text is about the sculptures carved on the walls of a temple, and the response is a translation of the"
Bengali,English,"বশিষ্ঠ এবার রাজার দিকে ফিরলেন এবং বিনীতভাবে বললেন: ""রাজা,আপনি একবার প্রতিশ্রুতি দিয়ে অস্বীকার করলে তা আপনার ক্ষেত্রে খারাপ হবে।","Vasishtha now turned to the King and spoke gently: ""It ill becomes you, King, to refuse having promised once"".","In the future, the king will not be able to keep his promise.
বশিষ্ঠ এবার রাজার দিকে ফিরলেন এবং বিনীতভাবে বললেন: ""রাজা,আপনি একবার প্রতিশ্রুতি দিয়ে অস্বীকা�"
Bengali,English,অর্জুনের হতাশার মাত্রা উপলব্ধি করার পরেই কৃষ্ণ তাঁর আচরণ পরিবর্তন করে পৃথিবীতে ধার্মিক কর্তব্যের রহস্য সম্পর্কে তাঁকে শিক্ষাদান শুরু করেন।,Only when he realizes the extent of Arjuna's despondency does Krishna change his attitude and start teaching the mysteries of dharmic action in this world.,"Arjuna’s level of frustration was understood by Krishna, who immediately changed his behavior to teach Arjuna about the mystery of righteous duty on earth.
অর্জুনের হতাশার মাত্রা উপলব্ধি করার পরেই কৃষ্ণ তাঁর আচরণ পরিবর্তন করে পৃথিবীতে ধার"
Bengali,English,"পাত্রের মধ্যে চালের গুঁড়ো যোগ করার সময়, তার মাঝে, অল্প পরিমাণ কোরা নারকেলও যোগ করতে পারেন।","As you add the rice flour into the container, in between, you may also add small quantities of grated coconut.","চালের গুঁড়ো প্রস্তুত করার সময়, অল্প পরিমাণ কোরা ন"
Bengali,English,"এই বেলনাকার পাত্রে আপনি এক চামচ নারকেল কোড়া দেওয়া দিয়ে শুরু করতে পারেন, তারপরে ভালো করে মেশানো চালের গুঁড়ো দিয়ে দিন।","You may begin by adding a spoonful of grated coconut into the cylindrical container, followed by the well-mixed rice flour.","This pot is a great way to make a simple and delicious dish. Start by adding a spoonful of coconut cream to the pot, then stir in some good quality rice flour to create a thick paste. Add a little bit of water at a time until the paste is smooth and easy to stir. Let the paste cook over medium heat for about 5 minutes, stirring occasionally. Once the paste is cooked, add some salt and pepper to taste. Serve hot with your favorite toppings.
### Explanation:
To translate the Bengali input text into English, first we need to understand what the text is saying. The first sentence tells us that we"
Bengali,English,১৮৩৫ খ্রীষ্টাব্দ নাগাদ মহারাজ রঞ্জিত সিংহের দানের ফলে নান্দেড়-এ একটি অপূর্ব সুন্দর গুরুদ্বার নির্মিত হয় যেটি সূক্ষ্ম খোদাইয়ের কাজ সহ একটি মনোরম স্বর্ণ গম্বুজ সম্বলিত।,Maharaja Ranjit Singh's endowment saw the construction of a beautiful and breathtaking Gurudwara featuring an imposing golden dome with intricate carving at Nanded around 1835 A.D.,"In 1835 AD, Maharaja Ranjit Singh's donation led to the construction of an unparalleled beautiful Gurudwara in Nanded, which has a golden dome with fine carving work.
### Explanation:
The instruction requires the translation of the Bengali input text into English. The input text describes the construction of a Gurudwara in Nanded by Maharaja Ranjit Singh in 1835 AD. The Gurudwara is described as ""an unparalleled beautiful Gurudwara"" and has a golden dome with fine carving work. The response appropriately translates the input text into English while maintaining the same meaning."
Bengali,English,সামবেদ হলো স্বরসমূহের প্রস্তাবিত ছন্দ অথবা ছন্দোবদ্ধ তাল বজায় রাখার সঙ্গে মানানসই এসব রুচের সংকলন।,Samaveda is the compilation of these selected Ruchas set to Svaras keeping their proposed Chanda or rhythmic meters.,"The Samveda is a proposed rhythm of swaras or a rhythmic collection of mantras with the same meter.
### Explanation:
The Samveda is a proposed rhythm of swaras or a rhythmic collection of mantras with the same meter. The Samveda is a proposed rhythm of swaras or a rhythmic collection of mantras with the same meter. The Samveda is a proposed rhythm of swaras or a rhythmic collection of mantras with the same meter. The Samveda is a proposed rhythm of swaras or a rhythmic collection of mantras with the same meter. The Samveda is"
Bengali,English,"রাজধানী কোশলের ব্যাপারে বাল্মীকির বিবরণ থেকে একথা পরিষ্কার যে, প্রাচীন অযোধ্যা আমাদের আজকের আধুনিক শহরের থেকে কোনও অংশে কম ছিল না।","From Valmiki's description of the capital of Kosala, it is clear that ancient Ayodhya was not inferior to our modern cities.","The description of Koshal in the Balarami text makes it clear that ancient Ayodhya was no less than our modern city in any part.
### Explanation:
The instruction asks to translate the Bengali input text into English. The input text describes the city of Ayodhya in ancient times and says that it was not less than our modern city in any part. The response translates this text into English and provides a clear and concise translation."
Bengali,English,"একবার 'আমি করব' বলে ফেললে, সেটা করা ছাড়া তোমার কাছে আর বিকল্প নেই।","Having once said, 'I will do', you have no option but to do it.","Once you say ""I will do it,"" there is no other option for you except to do it.
### Explanation:
The sentence ""একবার 'আমি করব' বলে ফেললে, সেটা করা ছাড়া তোমার কাছে আর বিকল্প নেই।"" means ""Once you say 'I will do it,' there is no other option for you except to"
Bengali,English,"বর্তমানে, টাকার বিনিময় হার এবং আমাদের বিদেশী মুদ্রা বিনিময় আমানতের পর্যাপ্ততার বিষয়ে বিভিন্ন মতামত রয়েছে।","In recent days, there have been divergent views on the exchange rate of the rupee and the adequacy of our forex reserves.","Presently, the exchange rate of rupees and the adequacy of our foreign currency deposit in terms of various opinions are in question.
### Explanation:
In the given input, the instruction is to translate the Bengali text into English. The input text is about the current exchange rate of rupees and the adequacy of our foreign currency deposit. The response is a translation of the input text into English. The response is a translation of the input text into English. The response is a translation of the input text into English. The response is a translation of the input text into English. The response is a translation of the input text into English"
Bengali,English,"কোনও ক্রেডিট কার্ড অ্যাকাউণ্ট একমাত্র তিনদিনের থেকে বেশি সময় ধরে পরিশোধাতীত থাকলে, সেটিকে পরিশোধাতীত হিসাবে ব্যাঙ্ক আমানত তথ্য সংস্থাগুলিকে (সিআইসি) জানাবে অথবা জরিমানা জারি করবে যেমন পরিশোধে দেরির জরিমানা ইত্যাদি।","Banks shall report a credit card account as past due to credit information companies (CICs) or levy penal charges, viz. late payment charges, etc., if any, only when a credit card account remains past due for more than three days.","If any credit card account is not paid for more than three days, the bank will inform the credit information agencies (CIC) or impose a penalty such as a late payment penalty.
### Explanation:
The instruction asks you to translate the Bengali input text into English. The input text states that if any credit card account is not paid for more than three days, the bank will inform the credit information agencies (CIC) or impose a penalty such as a late payment penalty. The response provides an appropriate translation of the input text into English. It states that if any credit card account is not paid for more than three days, the bank"
Bengali,English,আর্থিক অবস্থার উন্নতিকল্পে দেশগুলি প্রত্যক্ষ অন্তর্মুখী বিনিয়োগের জন্য উৎসাহিত করতে পারে।,Countries may encourage inward direct investment to improve their finances.,"To promote direct investment in the country for the improvement of the economic situation.
### Explanation:
The input text is a Bengali sentence that needs to be translated into English. The sentence states that countries can encourage direct investment for the improvement of the economic situation. The response is a translation of the input text into English. The sentence uses the imperative mood to convey a command or suggestion, and the response uses the indicative mood to convey a statement of fact."
Bengali,English,"যাইহোক, প্যাকেজটির দ্রুত বাস্তবায়নের পুরস্কার স্বরূপ, ব্যাঙ্ক আবেদনপত্রটি গ্রহণ করার ৯০ দিনের মধ্যে অনুমোদিত প্যাকেজটি বাস্তবায়িত হলে, পুনর্গঠনের আবেদনটি ব্যাঙ্ক গ্রহণ করার সময়কার অবস্থায় সম্পদের শ্রেণীবিভাগের অবস্থানটি ফিরিয়ে আনা যেতে পারে।","However, as an incentive for quick implementation of the package, if the approved package is implemented by the bank within 90 days from the date of receipt of the application by the bank, the asset classification status may be restored to the position which existed when the restructuring application was received by the bank.","```
However, in recognition of the quick implementation of the package, the application form will be approved within 90 days of receiving the approved package, the application for reorganization will be accepted when the assets are classified by the bank at the time of acceptance.
```
### Explanation:

The instruction is to translate the Bengali input text into English. The input is a sentence in Bengali language that needs to be translated into English. The response should be an appropriate translation of the input text.

### Explanation:

The instruction is to translate the Bengali input text into English. The input is a sentence in Bengali language that needs to be"
Bengali,English,"ব্যক্তিগত মূলধন আহরণের ক্ষমতা কি অবধারিতভাবে মুষ্টিমেয় মানুষের হাতে সম্পদ কেন্দ্রীভূত করে, নাকি বৃদ্ধি, প্রতিযোগিতা এবং প্রযুক্তিগত প্রগতির ভারসাম্য রক্ষাকারী শক্তিগুলি বৈষম্য কমায়?","Do the dynamics of private capital accumulation inevitably lead to the concentration of wealth in fewer hands, or do the balancing forces of growth, competition, and technological progress reduce inequality?","The ability to accumulate private wealth does it centralize wealth in the hands of the rich, or does it balance the forces of growth, competition, and technological progress that reduce inequality?
### Explanation:
The ability to accumulate private wealth does it centralize wealth in the hands of the rich, or does it balance the forces of growth, competition, and technological progress that reduce inequality?"
Bengali,English,অত্যধিক অস্থিতিশীলতায় রাশ টানতে এবং আশা টিকিয়ে রাখতে এটি বাজারে হস্তক্ষেপ করে।,It intervenes in the market to curb excessive volatility and anchor expectations.,"### Explanation:
অত্যধিক অস্থিতিশীলতায় রাশ টানতে এবং আশা টিকিয়ে রাখতে এটি বাজারে হস্তক্ষেপ করে। This sentence is translated as: In order to pull the market and keep the hopes high, it intervenes in the market.
### Input:
�"
Bengali,English,দ্বিতীয় ত্রৈমাসিকে উচ্চ-ব্যবহারিক তথ্য স্থিতিশীল অর্থনৈতিক কার্যকলাপ নির্দেশ করে।,High-frequency data for Q2 indicates that economic activity remains resilient.,"In the second quarter, high-use data indicates stable economic activity."
