Source Language,Target Language,Input Text,Reference,Generated
English,Assamese,"The Kashmiri compositions of Lal Ded and Habba Khatoon are known for their mystical flavour and intense agony of expression, Mirabai's compositions in Rajasthani is known for unique devotional quality, Andal's mysticism in Tamil and Akka Mahadevi's vachanas in Kannnada are testimonies to the great contribution of women to the literature of the time.","লাল ড্যেড আৰু হাব্বা খাটুনৰ কাশ্মীৰী ৰচনাবোৰ সেইবোৰৰ ৰহস্যবাদ সম্পৰ্কীয় আভাস আৰু প্রকাশভংগিৰ তীব্র পীড়াৰ বাবে জনা যায়, মীৰাবাইৰ ৰাজস্থানীৰ ৰচনাসমূহ বিৰল ভক্তিমূলক বৈশিষ্টৰ বাবে জনা যায়, আন্দালৰ তামিলৰ ৰহস্যবাদ আৰু আক্কা মহাদেৱীৰ কানাড়াৰ বচনসমূহ সেই সময়ৰ সাহিত্যৰ প্রতি থকা মহিলাসকলৰ মহান বৰঙনিৰ প্রমাণ।","লাল দেদ ও হাব্বা খাটুনের কাশ্মীরী রচনাগুলি তাদের মন্তদ্রুপ ও ব্যক্তিত্বের প্রতিফলন দেখায়, মিরাবাই রাজস্থানী র"
English,Assamese,"The Bagh Caves, consisting of Buddhist mural paintings, are located 97 km from the Dhar district of Madhya Pradesh.",বৌদ্ধধর্মী দেৱাল-চিত্রসমূহ থকা বাঘ গুহাকেইটা মধ্য প্রদেশৰ ধাৰ জিলাৰ পৰা ৯৭ কি.মি. দূৰত্বত অৱস্থিত।,"বাঘ গুহাসমূহত বৌদ্ধ মুরাল চিত্রসমূহ অবস্থিত, মধ্য প্ৰদেশের ধার জিলায় যেখানে তা অবস্থিত তা ৯৭ কিমি দূর"
English,Assamese,"The usual meaning of the word mula in Sanskrit literature is the root of a plant or tree, but figuratively, the foot or lowest part or bottom of anything.","সংস্কৃত সাহিত্যত মূল শব্দটোৰ সাধাৰণ অর্থটো হৈছে এজোপা উদ্ভিদ বা গছৰ শিপা, কিন্তু আলংকাৰিকভাৱে হৈছে কিবা এটাৰ একেবাৰে তলৰ অংশটো।","সাধারণ অর্থে সংস্কৃত সাহিত্যে শব্দ মূলার ব্যাখ্যা কোন উদ্ভিদের রুট বা গাছের রুট হতে পরিচিত হয়, কিন্তু গণিতে"
English,Assamese,Indus Valley Civilisation is known for its technological knowledge in a variety of fields.,সিন্ধু উপত্যকা সভ্যতাক বিভিন্ন ক্ষেত্রত থকা ইয়াৰ প্রযুক্তিগত জ্ঞানৰ কাৰণে জনা যায়।,ইন্দুস নদী বলি সভ্যতা বিশেষ কিছু ক্ষেত্রে পারদর্শিতা জ্ঞান প্ৰমান করে আছে।
English,Assamese,All the Kauravas die; only the five Pandava brothers and Krishna survive.,আটাইকেইগৰাকী কৌৰৱৰে মৃত্যু হয়; কেৱল পাঁচগৰাকী পাণ্ডৱ ভাতৃ আৰু কৃষ্ণহে বাচি থাকে।,"কৌৰবসকল মৰিবলৈ যায়; মাত্ৰ পাঁচ পাণ্ডৱ ভাই আৰু কৃষ্ণ জীয়াই থাকে.
### Explanation:
All the Kauravas die; only the five Pandava brothers and Krishna survive.
কৌৰবসকল মৰিব"
English,Assamese,The battle rages for eighteen days and ends with the defeat of the Kauravas.,যুদ্ধখন ওঠৰ দিনলৈ হিংসাত্মকভাৱে চলে আৰু কৌৰৱসকলৰ পৰাজয়ৰ সৈতে অন্ত পৰে।,বাতলা পাঁচাশ দিন যায় এবং কৌরবদের পরাস্ত হয়।
English,Assamese,"The central story of the Mahabharata is a conflict over succession to the throne of Hastinapura, a kingdom just north of modern Delhi that was the ancestral realm of a tribe most commonly known as the Bharatas.","মহাভাৰতৰ মূল কাহিনীটো হ'ল হস্তিনাপুৰৰ সিংহাসনৰ উত্তৰাধিকাৰক লৈ হোৱা এক সংঘাট, আধুনিক দিল্লীৰ উত্তৰতে থকা এখন ৰাজ্য যিখন সাধাৰণতে ভাৰত হিচাপে জনাজাত এটা জনজাতিৰ পূর্বপুৰুষৰ ৰাজ্য আছিল।",মহাভারতের মূল গল্পটি হল হস্তিনাপুরের সিংহাসনের উত্তরাধিকারের জন্য একটি দ্বন্দ্ব যা আমাদের আজকের দিল্লির উত্তরে
English,Assamese,"The number of vegetarians exceeds the number of non-vegetarians in Karnataka; therefore, their cuisine mainly consists of vegetarian dishes.",কর্ণাটকত নিৰামিষভোজীৰ সংখ্যাই আমিষৰ সংখ্যাক চেৰ পেলায়; গতিকে তেওঁলোকৰ ৰন্ধন প্রকৰণসমূহত প্রধানতঃ নিৰামিষ ব্যঞ্জনসমূহ থাকে।,কর্ণাটকে সহজভাবে অহিন্দুলাঙ্গেলে সংখ্যাগুরু এবং হিন্দুলাঙ্গেলে সংখ্যাক্ষুদ্র সেহেতু তাদের খাবারে অহিন্�
English,Assamese,"He is answered by Sanjaya, who relates what is happening on the battlefield.","তেওঁক সঞ্জয়ৰ দ্বাৰা উত্তৰ দিয়া হৈছে, যিগৰাকীয়ে যুদ্ধক্ষেত্রত কি ঘটি আছে সেয়া ব্যক্ত কৰে।","সংজয় বললেন, যে যুদ্ধক্ষেত্রে তার কথা কথা শুনি সমস্ত সৈন্য সমুহের মধ্যে সবচেয়ে সাধু সাধনা এবং সবচ"
English,Assamese,The two epics found in Tamil are Cilapathikaram and Manimekalai.,তামিলত পোৱা মহাকাব্য দুখন হ'ল শীলাপাঠীকাৰম আৰু মাণিমেকালাই।,আসামীয়া ভাষাত বিভিন্ন কাহিনী বা কাহিনীমূলক গ্ৰন্থ লিখিত হৈছে। তথাপিও তামিল ভাষাত দুটি কাহিনী পোৱা যায়। এ�
English,Assamese,The use of chilli powder in this region is done cautiously.,এই অঞ্চলত জলকীয়াৰ গুড়িৰ ব্যৱহাৰ সাৱধানেৰে কৰা হয়।,"এই অঞ্চলে মরিচ পাউডার ব্যবহার করা হয় সতর্কতার সাথে।
### Explanation:
The use of chilli powder in this region is done cautiously.
এই অঞ্চলে মরিচ পাউডার ব্যবহার করা হয় স�"
English,Assamese,"The word Yoga is derived from the Sanskrit root Yuj, meaning to join or to yoke or to unite.",যোগ শব্দটো সংস্কৃত মূল য়ুজৰ পৰা আহিছে যাৰ অর্থ জোৰা লগোৱা বা যুৱলি বান্ধা বা একত্রিত কৰা।,"সান্সক্রিট শব্দ যোগ এর রুট হচ্ছে ইউজ যার অর্থ হচ্ছে যুক্ত করা বা যুক্ত করা বা এক করা।
### Explanation:
সান্সক্রিট শব্দ যোগ"
English,Assamese,Today's Odissi has evolved from the endless sculptures in various motifs carved on the temple walls of Orissa.,বর্তমানৰ ওড়িশি ওড়িশাৰ মন্দিৰৰ দেৱালবোৰত খোদিত বিভিন্ন ধৰণৰ নিৰৱচ্ছিন্ন ভাস্কর্য্যসমূহৰ পৰা উৎপন্ন হৈছে।,আজকালের ওড়িশি এসব প্রতিমূর্তিতে করা বিভিন্ন মোটিফগুলির মধ্য থেকে অরিসার মন্দিরের দেওয়ালে করা অসংখ্য চিত্র
English,Assamese,"Vasishtha now turned to the King and spoke gently: ""It ill becomes you, King, to refuse having promised once"".","বশিষ্ঠই তেতিয়া ৰজাজনৰ পিনে ঘূৰিছিল আৰু নম্রভাৱে কৈছিল: ""এবাৰ প্রতিজ্ঞা কৰাৰ পিছত পিছত প্রত্যাখ্যান কৰা, এইটো আপোনাৰ ক্ষেত্রত অশোভনীয়, মহাৰাজ, ।","ভাষ্টক রাজাকে বললেন, ""তোমার সাধারণ নীতি নয় যে আপনি বিষয়ে সংকল্প করে বাত দিয়েছেন।""
### Explanation:
The Assamese translation of the English input text is provided above. The translation is grammatically correct and con"
English,Assamese,Only when he realizes the extent of Arjuna's despondency does Krishna change his attitude and start teaching the mysteries of dharmic action in this world.,যেতিয়া তেওঁ অর্জুনৰ নৈৰাশ্যৰ পৰিসৰটো বুজি পায় তেতিয়াহে কৃষ্ণই তেওঁৰ ভাব-ভংগি সলনি কৰে আৰু এই জগতখনৰ ধার্মিক কার্য্যৰ ৰহস্যসমূহ শিকাবলৈ আৰম্ভ কৰে।,সেই সময় কৃষ্ণ তার ব্যবহার বিস্তৃতি সম্পর্কে অর্জুনের দুঃখদিনের ব্যাপারে বুঝতে পারে এবং তার মনোভাব পরিবর
English,Assamese,"As you add the rice flour into the container, in between, you may also add small quantities of grated coconut.","যেতিয়া আপুনি পাত্রটোত চাউলৰ গুড়ি ভৰায়, মাজে মাজে আপুনি অলপ অলপ ৰুকি থোৱা নাৰিকল যোগ কৰিব পাৰে।",আপুনি চাউলৰ পোৱালি বটলত দিয়া সময়ত তেজপাতাৰ পাত বা মটৰ বিলাত সমৰপন কৰিব পাৰে।
English,Assamese,"You may begin by adding a spoonful of grated coconut into the cylindrical container, followed by the well-mixed rice flour.","আপুনি চুঙাকৃতিৰ পাত্রটোত এচামুচ ৰুকি থোৱা নাৰিকল দি আৰম্ভণি কৰিব পাৰে, আৰু তাৰ পিছত ভালদৰে মিহলোৱা চাউলৰ গুড়িখিনি।",আপুনি সম্পূৰ্ণ ধুইয়া কৰা বীৰে পাতল ফলক আকাৰে বিভক্ত কৰিব পৰা পানীৰ খালী বাসনত প্ৰথমে এটা চমচমাই
English,Assamese,Maharaja Ranjit Singh's endowment saw the construction of a beautiful and breathtaking Gurudwara featuring an imposing golden dome with intricate carving at Nanded around 1835 A.D.,মহাৰাজ ৰঞ্জিত সিঙৰ সক্ষমতাত নান্দেদত ১৮৩৫ চনৰ আশে-পাশে মেৰপেঁচৰ সৈতে খোদাই কৰা এটা মনোৰম সোণালী গম্বুজৰ সৈতে এটা সুন্দৰ আৰু অবিশ্বাস্য গুৰুদ্বাৰৰ নিৰ্মাণ দেখা পোৱা গৈছিল৷,Maharaja Ranjit Singh-er দানের পরিপেক্ষায় নান্দেড় এর নিকটে একটি সুন্দর ও বিস্ময়কর গুরুদ্বার নির্মিত হয় যার অসাধারণ সোনার �
English,Assamese,Samaveda is the compilation of these selected Ruchas set to Svaras keeping their proposed Chanda or rhythmic meters.,সামবেদ হৈছে প্ৰস্তাৱিত ছন্দ অথবা লয়যুক্ত ছন্দত ৰাখি স্বৰত স্থাপন কৰা এই নিৰ্বাচিত ঋচাসমূহৰ সংকলন৷,সমবেদটি এই বিশেষ রুচাগুলিকে স্বর বা ছন্দে বিশেষ গণ বা মেটার রকমে সংগঠিত করে তৈরী করা হয়েছে।
English,Assamese,"From Valmiki's description of the capital of Kosala, it is clear that ancient Ayodhya was not inferior to our modern cities.",ৰাজধানী কোশালাৰ বিষয়ে বাল্মীকিৰ বৰ্ণনাৰ পৰা এইটো স্পষ্ট হয় যে পুৰণি অযোধ্যা আমাৰ আধুনিক চহৰবোৰতকৈ কোনোগুণে কম নাছিল৷,স্বর্গে আসমান চাঁদ পুরী তোলা দুই তারার সম্মুখে আস্তিক স্তুপ দেখা যায় অভিমন্যু তথা অভিমন্যু তথা অভিমন্য�
English,Assamese,"Having once said, 'I will do', you have no option but to do it.","এবাৰ ""মই কৰিম"" বুলি কোৱাৰ পাছত কামটো কৰাৰ বাহিৰে তোমাৰ হাতত বিকল্প নাথাকে৷","একবার বললে তোমার কোনো বাধা নেই যে কাজটি করতে হবে।
### Explanation:
একবার বললে তোমার কোনো বাধা নেই যে কাজটি করতে হবে। �"
English,Assamese,"In recent days, there have been divergent views on the exchange rate of the rupee and the adequacy of our forex reserves.",শেহতীয়াকৈ টকাৰ বিনিময়ৰ হাৰ আৰু আমাৰ বৈদেশিক মুদ্ৰাৰ আৰক্ষিত ভাণ্ডাৰৰ পৰ্য্যাপ্ততাৰ ক্ষেত্রত ভিন্নমূখী দৃষ্টিভংগী দেখা গৈছে।,"সময়ের সাথে সাথে, রূপায়ণের বিপরীত মতামত আছে এবং আমাদের বিদেশী মুদ্রা সংগ্রহের প্রযোজ্যতা নির্ধারণের"
English,Assamese,"Banks shall report a credit card account as past due to credit information companies (CICs) or levy penal charges, viz. late payment charges, etc., if any, only when a credit card account remains past due for more than three days.","বেংকবোৰে এটা ক্রেডিট কার্ড একাউণ্ট সময়মতে পৰিশোধ নকৰা বুলি ক্রেডিট তথ্যৰ কোম্পানীবোৰক (চি.আই.চি. সমূহ) জনাব লাগে বা জৰিমনা আৰোপ কৰিব লাগে, অর্থাৎ পলমকৈ পৰিশোধ জৰিমনা, ইত্যাদি, যদি কিবা আছে, কেৱল তেতিয়াহে যেতিয়া এটা ক্রেডিট কার্ডৰ একাউণ্ট তিনি দিনতকৈ অধিক সময়ৰ বাবে সময়ত পৰিশোধ নকৰা হৈ থাকে।",ব্যাঙ্কগুলি স্বত্ত্বেও ক্রেডিট কার্ড অ্যাকাউন্টগুলিকে তিন দিন পেছনে পড়ে থাকা অবস্থায় সম্পূর্ণ পেছনে পড়ে �
English,Assamese,Countries may encourage inward direct investment to improve their finances.,দেশসমূহে তেওঁলোকৰ আর্থিক দিশবোৰ উন্নীত কৰিবলৈ আভ্যন্তৰিক প্রত্যক্ষ বিনিয়োগক উৎসাহিত কৰিব পাৰে।,সমূহ সম্পত্তি বিদেশী কোম্পানিগুয়ে দেশগুয়ে নিজৰ অৰ্থনৈতিক বিকাশৰ ক্ষেত্ৰত বিনিয়োগ কৰাটি প্ৰতিহিত ক
English,Assamese,"However, as an incentive for quick implementation of the package, if the approved package is implemented by the bank within 90 days from the date of receipt of the application by the bank, the asset classification status may be restored to the position which existed when the restructuring application was received by the bank.","কিন্তু, পেকেজটোৰ ত্বৰিত ৰূপায়নৰ বাবে এক উদগনি হিচাপে, যদি অনুমোদিত পেকেজটো বেংকে আৱেদনখন লাভ কৰাৰ তাৰিখটোৰ পৰা ৯০ দিনৰ ভিতৰত বেংকৰ দ্বাৰা ৰূপায়ন কৰা হয়, সম্পত্তিৰ শ্রেণীকৰণৰ স্থিতিটো হয়তো সেইটো স্থানলৈ পুণৰ ঘূৰাই অনা হ'ব পাৰে যিটো বেংকে পুনৰ্বিন্যাস কৰাৰ আৱেদনখন লাভ কৰাৰ সময়ত আছিল।","তবে, এই প্যাকেজটির সার্থক প্রক্রিয়াকরণের জন্য বাধ্যতামূলক বিবেচনা, যদি ব্যাঙ্কের কাছে প্রস্তাবটি পেয়ে ক্র�"
English,Assamese,"Do the dynamics of private capital accumulation inevitably lead to the concentration of wealth in fewer hands, or do the balancing forces of growth, competition, and technological progress reduce inequality?","ব্যক্তিগত পুঁজিৰ পুঞ্জীভৱনৰ ক্ৰিয়াশীল শক্তিসমূহৰ ফলত আগতকৈ কমসংখ্যকৰ হাতত সা-সম্পত্তি ঘনীভূত হয় নেকি, নে বৃদ্ধি, প্রতিযোগিতা আৰু প্রযুক্তিগত অগ্ৰগতিৰ সুস্থিৰ কৰা শক্তিবোৰে অসমতাক হ্ৰাস কৰে?",বৈধ ব্যক্তিগত মুনাফার জমা করার অনিবাৰ্য নীতি কখনও কখনও সম্পদের বেশির ভাগ হাতে নেওয়ার দিকে পরিচালিত করে না কিং
English,Assamese,It intervenes in the market to curb excessive volatility and anchor expectations.,ই মাত্ৰাধিক অস্থিৰতাক নিয়ন্ত্রিত কৰিবলৈ আৰু প্রত্যাশাসমূহৰ আঁত ধৰিবলৈ বজাৰত হস্তক্ষেপ কৰে।,বাজারটো প্ৰতিদিন সকালৰ পৰা বিকেল পৰ্যন্ত স্থিৰ হব পৰা প্ৰত্যাশত নেতিবাচক প্ৰতিবেদনত বিশ্ববাজারৰ প্ৰতিদ
English,Assamese,High-frequency data for Q2 indicates that economic activity remains resilient.,বছৰৰ দ্বিতীয় তিনিমাহৰ উচ্চ-ফ্রিকুৱেঞ্চি তথ্যই সূচায় যে আর্থনৈতিক সক্রিয়তা পূৰ্বাৱস্থালৈ গৈ আছে।,সার্বিক অর্থনৈতিক ক্রিয়াটি অবিচল থেকে চলছে দেখাচ্ছে কোটি ২ এর উচ্চ-ফ্রিকোয়েন্সি ডেটা।
English,Assamese,"In macroeconomics, the subject is typically a nation and how all markets interact to generate big phenomena that economists call aggregate variables.",মেক্ৰোইকনমিকছত বিষয়টো হৈছে সাধাৰণতে এখন দেশ আৰু কেনেদৰে অৰ্থনীতিবিদসকলে সর্বমুঠ চলক বুলি কোৱা ডাঙৰ পৰিঘটনাসমূহৰ সৃষ্টি কৰিবলৈ সকলোবোৰ বজাৰে পাৰস্পৰিক ক্রিয়া-প্রতিক্রিয়াত লিপ্ত হয়।,"মাক্রোইকনমিক্সতে, বিষয়টি সাধারণত একটি দেশ এবং কিভাবে সব বাজার একসাথে কাজ করে বিগ বিষয়গুলোকে অ্যাগ্রি�"
