Source Language,Target Language,Input Text,Reference,Generated
Telugu,English,సంస్కృత వ్యక్తీకరణలో ప్రావీణ్యాన్ని మరియు వివేకవంతమైన ప్రవర్తనకు సంబంధించిన జ్ఞానాన్ని ప్రోత్సహించడం ఈ పుస్తకం యొక్క ఉద్దేశ్యంగా కనిపిస్తోంది.,The purpose of the book appears to encourage proficiency in Sanskrit expression and the knowledge of wise behaviour.,"The purpose of this book appears to be to encourage the promotion of knowledge related to prudence and wise behavior in Sanskrit personalization.

Below is an input that provides further context that may help to make the request more clear.
### Input:
సంస్కృత వ్యక్తీకరణలో ప్రావీణ్యాన్ని మరియు వి"
Telugu,English,ప్రొఫెసర్ అసిత్ కుమార్ బందోపాధ్యాయ్ ఆయన సొంతఊరు హౌరా సంపూర్ణ చరిత్రను 1994 మరియు 1995 లో హౌరా సహరర్ ఇతిబ్రిత్తో పేరున (మొదటి మరియు రెండవ భాగం) సంకలనం చేయడంలో మార్గదర్శకులుగా వ్యవహరించారు.,Professor Asitkumar Bandyopadhyay played a pioneering role in compiling the complete history of his hometown Howrah titled as Howrah Saharer Itibrrito (First and Second Volume) in 1994 & 1995.,"Professor Asit Kumar Bandopadhyay was the editor of the two volumes of the complete history of his native town Haldia in 1994 and 1995 as Haldia Sahar Itihas (first and second part).
Professor Asit Kumar Bandopadhyay was the editor of the two volumes of the complete history of his native town Haldia in 1994 and 1995 as Haldia Sahar Itihas (first and second part)."
Telugu,English,"చైత్యా చావడి ముందు భాగాన శాశించే వరుస అర్ధ వృత్తాకార చైత్యా ఆర్చీలతో తెరచి ఉన్నచెక్క ముఖద్వారం కలిగి ఉంటుంది, అలాగే, మరి కొన్నిటిలో శాశించే చైత్యా ఆర్చీల గవాక్షం ఉండదు.","The front of the caitya hall is dominated by the motif of a semi-circular caitya arch with an open front that has a wooden facade and, in some cases, there is no dominating caitya arch window.","Before the Chaitya Chaitya, the series of half-circular Chaitya arches that support the ceiling, the doorway with a chequered ceiling, and a few others with the aim of supporting the Chaitya arches.

Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.
### Instruction:
Translate the Telugu input text into Kannada.
### Input:
ಚೈತ್ಯಾ ಚಾವಡಿ ಮುಂದು ಭ�"
Telugu,English,తరతరాల 'మహారాజ్'లు మరియు 'ఖాన్సామాలు' (భారతదేశంలో నిష్ణాతులైన వంటమనిషులను సంప్రదాయంగా పిలిచే పేరు) శతాబ్దాలుగా వంటకాలను ఖచ్చితమైనవిగా చేశారు మరియు ఈ వంటకాలు చేసే పద్ధతులు వేల ఏళ్ళతరబడి మౌఖిక సంప్రదాయం ద్వారా అందించబడుతూ ఉన్నాయి.,Generations of 'maharaj' and 'khansamas' (as expert chefs have traditionally been called in India) have perfected the recipes over centuries and these recipes have passed through oral tradition over thousands of years.,The Maharajas and Khansamas of Tarataral have been perfecting recipes for centuries and the methods of cooking these recipes have been passed down through generations through oral tradition.
Telugu,English,దీని తయారీని సాంప్రదాయకంగా వాజాలు లేదా వంటవాళ్ళ సహాయంతో వాస్తా వాజా లేదా ప్రధాన వంటవారు చేస్తారు.,"The preparation is traditionally done by a vasta waza, or head chef, with the assistance of a court of wazas, or chefs.",దీని తయారీని సాంప్రదాయకంగా వాజాలు లే�
Telugu,English,"పావ్ భాజీ: ఇది మహారాష్ట్రకు చెందిన చిరుతిండి వంటకం, దీనిలో సాధారణంగా వెన్నతో తయారు చేసిన చిక్కటి కూరగాయల కూరను మెత్తటి బ్రెడ్ రోల్ (పావ్)తో కలిపి వడ్డిస్తారు.","Pav Bhaji: It is a fast food dish from Maharashtra, consisting of a thick vegetable curry (bhaji) usually prepared in butter and served with a soft bread roll (pav).","Pav Bhaji: This is a Maharashtrian snack dish, in which a small amount of finely chopped vegetables, usually prepared with butter, is mixed with a soft bread roll (pav) and served with butter.
Below is an input that provides further context that would be helpful in responding appropriately.
### Input:
పావ్ భాజీ (తెలుగు: పావ్ భాజీ) అనేది మహా"
Telugu,English,"లల్ దెద్ మరియ హబ్బా ఖాతూన్ వంటి కాశ్మీరీ రచనలు వాటిలోని ఆధ్యాత్మిక కమ్మదనం, తీవ్రమైన ఆవేదనా భావాల వ్యక్తీకరణకి, రాజస్థాన్లో మీరాబాయి రచనలు అద్వితీయ భక్తి గుణానికి, తమిళంలోని ఆండాళ్ భావయోగము, మరియు కన్నడంలో అక్క మహాదేవి వచనలు అలనాటి సాహిత్యరంగానికి స్త్రీల ఘనమైన తోడ్పాటుకి నిదర్శనాలు.","The Kashmiri compositions of Lal Ded and Habba Khatoon are known for their mystical flavour and intense agony of expression, Mirabai's compositions in Rajasthani is known for unique devotional quality, Andal's mysticism in Tamil and Akka Mahadevi's vachanas in Kannnada are testimonies to the great contribution of women to the literature of the time.","Lal Ded, Habba Khatoon, and other Kashmiri writings, mirroring the spiritual fervor, intense emotional expressions, and the unparalleled devotional qualities of Mirabai's writings in Rajasthan, the devotional outpourings of Andal in Tamil, and the literary accomplishments of Akka Mahadevi in Kannada, are exemplary of the noble contribution of women to the literary tradition."
Telugu,English,బౌద్ధ కుడ్య చిత్రాలు గల బాగ్ గుహలు మధ్యప్రదేశ్‌లోని ధార్ జిల్లాకు 97 కిమీ దూరంలో ఉన్నాయి.,"The Bagh Caves, consisting of Buddhist mural paintings, are located 97 km from the Dhar district of Madhya Pradesh.","Buddhist Sculptures at the Bagh Caves, Madhya Pradesh
The Buddhist Sculptures at the Bagh Caves are located in Madhya Pradesh, India. They are located at the Bagh Caves, which are located in the Dhār district, 97 kilometers from the city of Dhār.
The sculptures are made of stone and are believed to have been created between the 5th and 8th centuries CE. They depict various Buddhist deities and scenes from the life of the Buddha.
The sculptures are an important part of the cultural heritage of India and are a testament to the rich artistic tradition of"
Telugu,English,"సంస్కృత సాహిత్యంలో మూల అనే పదానికి సాధారణ అర్ధం మొక్క లేదా చెట్టు వేరు, కానీ ఉపమానంగా, అది పాదము లేదా దేనికైనా దిగువ భాగం లేదా అడుగు.","The usual meaning of the word mula in Sanskrit literature is the root of a plant or tree, but figuratively, the foot or lowest part or bottom of anything.","Sanskrit literature
Sanskrit literature is the body of literary works written in the Sanskrit language. It refers to the written literature of the Indian subcontinent, mostly composed in Sanskrit. Sanskrit literature begins with the composition of the Vedas, the oldest Indian texts, starting with the Rigveda (c. 1500 BCE). The Sanskrit language is a member of the Indo-European family, and its literature is characterized by formal structure and grammar, and by the use of an extensive and sophisticated system of grammatical derivatives and linguistic inflections. Sanskrit literature is a valuable source of information about the cultural and religious"
Telugu,English,సింధు లోయ నాగరికత వివిధ రంగాలలో దానికున్న సాంకేతిక పరిజ్ఞానానికి ప్రసిద్ధి చెందింది.,Indus Valley Civilisation is known for its technological knowledge in a variety of fields.,"The Indus Valley Civilization had a high level of technical knowledge.
The Indus Valley Civilization had a high level of technical knowledge. They were able to create complex structures such as the Great Bath and Harappa, as well as a system of weights and measures, a script, and a system of writing. The Indus Valley Civilization had a high level of technical knowledge.
The Indus Valley Civilization had a high level of technical knowledge. They were able to create complex structures such as the Great Bath and Harappa, as well as a system of weights and measures, a script, and a system of writing.
The Indus Valley Civilization had"
Telugu,English,"కౌరవులందరూ మరణిస్తారు; ఐదుగురు పాండవ సోదరులు, కృష్ణుడు మాత్రమే సజీవంగా మిగులుతారు.",All the Kauravas die; only the five Pandava brothers and Krishna survive.,"All Kauravas die; five Pandava brothers, Krishna alone survives."
Telugu,English,యుద్ధం పద్దెనిమిది రోజుల పాటు విధ్వంసకరంగా కొనసాగి కౌరవుల ఓటమితో ముగిసి పోతుంది.,The battle rages for eighteen days and ends with the defeat of the Kauravas.,"War continues for thirteen days destructively and ends with the defeat of the Kauravas.

Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.
### Instruction:
Translate the Telugu input text into Odia.
### Input:
ଯୁଦ୍ଧ ପାଚିଚି ଦିନ ଧରି ଧ୍ୱଂସ�"
Telugu,English,"మహాభారతం ప్రధాన కథ ఆధునిక ఢిల్లీకి కొద్దిగా ఉత్తరాన ఉండిన రాజ్యమైన హస్తినాపురం యొక్క సింహాసనానికై పోరాటం, ఇది భరతులు అని వాడుకగా పిలువబడిన తెగకు చెందిన పూర్వీకుల రాజ్యం.","The central story of the Mahabharata is a conflict over succession to the throne of Hastinapura, a kingdom just north of modern Delhi that was the ancestral realm of a tribe most commonly known as the Bharatas.","The Mahabharata is a tale of a struggle for the throne of Hastinapur, a kingdom located a little north of modern Delhi, which is the main story of the Mahabharata, which is the name of a clan of people who are called the Bharatas.

    - క్రిస్టోఫర్ కోలిన్స్ అనే బ్రిటిష్ సాహి�"
Telugu,English,కర్ణాటకలో శాఖాహారుల సంఖ్య మాంసాహారుల సంఖ్యను మించి ఉంటుంది; కాబట్టి వారి వంటకాలలో ఎక్కువమటుకు శాఖాహార వంటకాలే ఉంటాయి.,"The number of vegetarians exceeds the number of non-vegetarians in Karnataka; therefore, their cuisine mainly consists of vegetarian dishes.","Vegetarianism in Karnataka
Vegetarianism in Karnataka is one of the highest in India. Hence, most of their cuisine is vegetarian. The state has a large number of vegetarians, and the majority of the population is vegetarian. Most of the food is vegetarian. However, there are some non-vegetarian dishes in the state. The state has a large number of vegetarian restaurants, and the majority of the population is vegetarian. Most of the food is vegetarian. However, there are some non-vegetarian dishes in the state. The state has a large number of vegetarian restaurants, and the majority of the population is vegetarian"
Telugu,English,యుద్ధభూమిలో ఏం జరుగుతోందో వివరిస్తున్న సంజయుడు ఆయనకు సమాధానం చెబుతాడు.,"He is answered by Sanjaya, who relates what is happening on the battlefield.","Sanjay describes what is happening on the battlefield, and Rama replies.

    - ### Input:
యుద్ధభూమిలో ఏం జరుగుతోందో వివరిస్తున్న సంజయుడు ఆయనకు సమాధానం"
Telugu,English,తమిళంలో కనబడే రెండు మహాకావ్యాలు సిలప్పదికారం మరియు మణిమేకలై.,The two epics found in Tamil are Cilapathikaram and Manimekalai.,"Two Mahakavyas in Tamil that appear in Telugu
తమిళంలో కనబడే రెండు మహాకావ్యాలు సిలప్పదికారం మరియు మణిమేకలై.
సిలప"
Telugu,English,ఈ ప్రాంతంలో కారం పొడి జాగ్రత్తగా వాడబడుతుంది.,The use of chilli powder in this region is done cautiously.,"This region uses carnauba wax carefully.

Below is a request that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.
### Request:
Translate the Telugu input text into English.
### Input:
ఈ ప్రాంతంలో కారం పొడి జాగ్రత్తగా వాడబడుతుంద�"
Telugu,English,"యోగా అనే పదం యుజ్ అనే సంస్కృత మూలం నుండి ఉద్భవించింది, దీనర్థం దగ్గరికి చేర్చడం, కలపడం, ఏకం చేయడం.","The word Yoga is derived from the Sanskrit root Yuj, meaning to join or to yoke or to unite.","Yoga is a Sanskrit word that means ""to yoke"" or ""to unite"", referring to joining or connecting different parts."
Telugu,English,నేటి ఒడిస్సీ అనేది ఒరిస్సాలోని ఆలయ ప్రాకారాలపై చెక్కబడిన వివిధ నేపథ్యాలకు సంబంధించిన అపరిమితమైన శిల్పాల నుండి ఉద్భవించింది.,Today's Odissi has evolved from the endless sculptures in various motifs carved on the temple walls of Orissa.,"### Translation:
నేటి ఒడిస్సీ అనేది ఒరిస్సాలోని ఆలయ ప్రాకారాలపై"
Telugu,English,"వశిష్టుడు అప్పుడు రాజు వైపు తిరిగి సౌమ్యంగా మాట్లాడారు, "" ఒక సారి మాట ఇచ్చిన తర్వాత, రాజా, తిరస్కరించటం మీకు తగదు"".","Vasishtha now turned to the King and spoke gently: ""It ill becomes you, King, to refuse having promised once"".","Vashistha then turned to the king and spoke softly, ""Once you have spoken, it is not right to refuse.""

Below is an input that provides further context that can help write a better response.
### Input:
వశిష్టుడు అప్పుడు రాజు వైపు తిరిగి సౌమ్యంగా మాట�"
Telugu,English,అర్జునునిలో నైరాశ్యం యే మేరకు ఉందో గుర్తించిన పిమ్మటే కృష్ణుడు తన వైఖరి మార్చుకుని ఈ ప్రపంచంలో ధర్మాచరణ మర్మాలను బోధించనారంభించాడు.,Only when he realizes the extent of Arjuna's despondency does Krishna change his attitude and start teaching the mysteries of dharmic action in this world.,అర్జునునిలో నైరాశ్యం యే మేరకు ఉందో గుర్తించ�
Telugu,English,"మీరు పాత్రలో బియ్యం పిండిని వేస్తూ, మధ్యమధ్యలో కొద్దికొద్దిగా కొబ్బరి తురుమును కూడా కలుపవచ్చు.","As you add the rice flour into the container, in between, you may also add small quantities of grated coconut.","### Explanation:
    - Translate the Telugu input text into English.
    - Write a response that appropriately completes the request.
### Request:
Translate the Telugu input text into Odia."
Telugu,English,"స్థూపాకార పాత్రలో ఒక చెంచా కొబ్బరి కోరును వేయడంతో మొదలుపెట్టి, ఆ తర్వాత బాగా కలిపిన ఆ బియ్యం పిండిని వేయవచ్చు.","You may begin by adding a spoonful of grated coconut into the cylindrical container, followed by the well-mixed rice flour.","In a conical role, start by pouring a handful of coconut oil, then follow it with a well-mixed grain flour."
Telugu,English,"రంజిత్ సింగ్ మహారాజు విరాళం వల్ల నాందేడ్ లో కీ శే 1835 ప్రాంతంలో, సున్నితమైన చెక్కడాలతో కూడిన ఒక గంభీరమైన బంగారు గోపురం కలిగిన అందమైన మరియు విస్మయం కలిగించే గురుద్వారా నిర్మాణం జరిగింది.",Maharaja Ranjit Singh's endowment saw the construction of a beautiful and breathtaking Gurudwara featuring an imposing golden dome with intricate carving at Nanded around 1835 A.D.,"The magnificent and awe-inspiring Gurudwara construction was carried out in the area of NanDED with a donation from Ranjit Singh Maharaj, with a grand golden dome adorned with delicate carvings, and a donation from Ranjit Singh Maharaj.

Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.
### Instruction:
Translate the Telugu input text into Hindi.
### Input:
रंजीत सिंह महाराज द्वारा दान से नांदेड़ में की शिल्प के साथ एक"
Telugu,English,ఎన్నుకోబడ్డ ఈ రుచలను వాటి ప్రతిపదిత ఛందస్సు మరియు తాళ పరిమాణాలను అలాగే ఉంచుతూ స్వరపరచబడిన సంకలనం సామవేదం,Samaveda is the compilation of these selected Ruchas set to Svaras keeping their proposed Chanda or rhythmic meters.,"Chosen rhyme, metrical form, and scansion in the set text
The chosen rhyme, metrical form, and scansion of the set text
The chosen rhyme, metrical form, and scansion of the set text
The chosen rhyme, metrical form, and scansion of the set text
The chosen rhyme, metrical form, and scansion of the set text
The chosen rhyme, metrical form, and scansion of the set text
The chosen rhyme, metrical form, and scansion of the set text
The chosen rhyme, metrical form, and scansion of the set text"
Telugu,English,కోసల రాజధాని గురించి వాల్మీకి వర్ణన ద్వారా ప్రాచీన అయోధ్యా నగరం మన ఆధునిక నగరాలకు ఏ మాత్రం తీసిపోనిదని స్పష్టమవుతుంది.,"From Valmiki's description of the capital of Kosala, it is clear that ancient Ayodhya was not inferior to our modern cities.","About Kosala Capital from Valmiki's Description of Ancient Ayodhya City
It is clear from Valmiki's description of the ancient city of Ayodhya that our modern cities have not lost anything at all.

    - కోసల రాజధాని గురించి వాల్మీకి వర్ణన ద్వారా ప్ర�"
Telugu,English,"ఒకసారి "" నేను చేస్తాను"" అని చెప్పిన తర్వాత, మీకు చేయటం తప్ప వేరే ఎంపిక ఉండదు.","Having once said, 'I will do', you have no option but to do it.","Once I say ""I do it,"" you have no other option but to do it.

Below is an instruction that describes a task, paired with an input that provides further context. Write a response that appropriately completes the request.
### Instruction:
Translate the Telugu input text into Kannada.
### Input:
ఒకసారి "" నేను చేస్తాను"" అని చెప్పిన తర్వ�"
Telugu,English,"ఇటీవలి రోజుల్లో, రూపాయి మారకం ధర మరియు విదేశీ మారక ద్రవ్య నిలువల యుక్తత పై భిన్న అభిప్రాయాలు వినిపిస్తూ ఉన్నాయి.","In recent days, there have been divergent views on the exchange rate of the rupee and the adequacy of our forex reserves.","Recent days, the difference in the rupee exchange rate and the adequacy of foreign exchange reserves have been in the news."
Telugu,English,"బ్యాంకులు ఒక క్రెడిట్ కార్డు ఖాతాను క్రెడిట్ ఇన్ఫర్మేషన్ కంపెనీలకు (సిఐసి లకు) గడువు మించినదిగా సమాచారం ఇవ్వవచ్చు లేదా, క్రెడిట్ కార్డు ఖాతా మూడు రోజులకు పైగా గడువు మించి ఉంటే మాత్రమే ఏవైనా ఆలస్య చెల్లింపు ఛార్జీలు మొ. జరిమానా ఛార్జీలు విధించవచ్చు.","Banks shall report a credit card account as past due to credit information companies (CICs) or levy penal charges, viz. late payment charges, etc., if any, only when a credit card account remains past due for more than three days.","Banks may report a credit card account to credit information companies (CICs) as delinquent when the account is delinquent, or when the credit card account is delinquent for three or more days, any overdue charges, including late fees, may be imposed."
Telugu,English,దేశాలు తమ ఆర్థికస్థితిని మెరుగు పరచుకునేందుకు అంతర్గతంగా ప్రత్యక్ష పెట్టుబడులను ప్రోత్సహించవచ్చు.,Countries may encourage inward direct investment to improve their finances.,Countries can encourage domestic direct investment to improve their economic situation.
Telugu,English,"అయితే, బ్యాంకు దరఖాస్తును స్వీకరించిన తేదీ నుండి 90 రోజులలోపు అమోదించబడిన ప్యాకేజీని అమలు చేస్తే, ప్యాకేజీని త్వరితంగా అమలు చేసినందుకు ప్రోత్సాహకంగా, సంపద వర్గీకరణ స్థితిని బ్యాంకు పునర్వ్యవస్థీకరణ దరఖాస్తును స్వీకరించినప్పటి స్థితికి పునరుద్ధరించవచ్చు.","However, as an incentive for quick implementation of the package, if the approved package is implemented by the bank within 90 days from the date of receipt of the application by the bank, the asset classification status may be restored to the position which existed when the restructuring application was received by the bank.","But if the bank application is approved within 90 days of the date it was received, it will be implemented quickly, and the asset classification status may be restored to the status it was in when the bank application was received."
Telugu,English,"వ్యక్తిగత పెట్టుబడి సమీకరణా గమనాత్మక శక్తులు అనివార్యంగా కొందరి చేతుల్లోకే సంపదను చేకూర్చచడానికి దారి తీస్తాయా లేక వృద్ధి, పోటీ, మరియు సాంకేతిక వికాసాల సమతుల్య శక్తులు అసమానతను తగ్గిస్తాయా?","Do the dynamics of private capital accumulation inevitably lead to the concentration of wealth in fewer hands, or do the balancing forces of growth, competition, and technological progress reduce inequality?","Personal investment capital accumulation inevitably falls into the hands of some individuals, or does the balance of growth, competition, and technological development equalize the powers?"
Telugu,English,అది మితిమీరిన అస్థిరతను నివారించి అంచనాలను నిలకడగా ఉంచేందుకు విపణిలో జోక్యం చేసుకుంటుంది.,It intervenes in the market to curb excessive volatility and anchor expectations.,It mitigates excessive volatility and ensures that estimates are held to account in the market.
Telugu,English,క్యూ2కు గాను అధిక పౌనఃపౌన్య సమాచారం ఆర్థిక క్రియాశీలత స్థితిస్థాపకంగా నిలిచి ఉంటుందని సూచిస్తుంది.,High-frequency data for Q2 indicates that economic activity remains resilient.,"High inflationary information suggests that the economic activity status is a stabilization factor for Q2.

Below is an input that provides further context that can help write a better response.
### Input:
క్యూ2కు గాను అధిక పౌనఃపౌన్య సమాచారం ఆర్థిక క్రియాశీల"
Telugu,English,"సాధారణముగా దేశము, మరియు ఆర్థికవేత్తలు సమిష్టి వైవిధ్యాలుగా పిలుచుకునే గొప్ప దృగ్విషయాన్ని రాబట్టేందుకు విపణులు పరస్పరం ఎలా వ్యవహరిస్తాయి అనేది స్థూల అర్థశాస్త్రంలోని విషయం.","In macroeconomics, the subject is typically a nation and how all markets interact to generate big phenomena that economists call aggregate variables.","The term ""general equilibrium"" commonly refers to the important concept in economics that markets interact to establish a large-scale view of the economy.
The term ""general equilibrium"" commonly refers to the important concept in economics that markets interact to establish a large-scale view of the economy. The concept of general equilibrium is important in understanding how prices are determined in an economy, and it has been the subject of extensive research by economists. The term ""general equilibrium"" was first used by economists such as Leon Walras and Vilfredo Pareto in the late 19th and early 20th centuries. Walras and Pareto developed mathematical models to describe"
Telugu,English,ద్రవ్యత్వం అనేది ఆర్థిక సంపత్తులు తక్కువ సమయంలో పూర్తి మార్కెట్టు ధరకు దగ్గరగా ఎంతమేర అమ్ముడవుతాయో సూచిస్తుంది.,Liquidity refers to the extent to which financial assets can be sold at close to full market value at short notice.,Supply refers to the amount of economic goods that can be sold at the full market price within a given period of time.
Telugu,English,ఆదాయ గుర్తింపు విధానం నిష్పాక్షికంగా మరియు ఎటువంటి వ్యక్తిగత పరిగణనల కంటే వసూలు నమోదు ఆధారితంగా ఉండాలి.,"Broadly, the policy of income recognition should be objective and based on the record of recovery, rather than on any subjective considerations.",Income Recognition Policy must be objective and based on collection of income.
